frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label,video_id
0,0.843910813331604,-1.4417366981506348,-4.002730846405029,0.8098416924476624,-1.54302978515625,-4.133425712585449,0.8086270689964294,-1.6128695011138916,-4.13219690322876,0.8078503608703613,-1.6826425790786743,-4.132809638977051,0.8112422227859497,-1.3568137884140015,-4.202297210693359,0.8108338713645935,-1.296087622642517,-4.204296112060547,0.81032395362854,-1.2343193292617798,-4.208127021789551,0.8029870986938477,-1.8439395427703857,-3.745439052581787,0.8050004839897156,-1.1790200471878052,-4.059279441833496,0.8587055802345276,-1.592778205871582,-3.74137806892395,0.8591248989105225,-1.3800526857376099,-3.8358707427978516,0.8745564818382263,-2.661895751953125,-2.606856107711792,0.8731886744499207,-0.41776183247566223,-3.249504804611206,1.0597565174102783,-2.7592742443084717,-1.2452644109725952,1.055729866027832,0.012001924216747284,-2.1902015209198,1.0179216861724854,-2.031257152557373,-0.4219910800457001,1.0817724466323853,-0.4523058831691742,-0.9227530360221863,1.0252830982208252,-1.7876791954040527,-0.29989874362945557,1.0940202474594116,-0.5498297810554504,-1.0124772787094116,0.9889044165611267,-1.8105475902557373,-0.3499612510204315,1.0682182312011719,-0.6040735840797424,-1.0185213088989258,0.9779881238937378,-1.8212363719940186,-0.41449353098869324,1.0556025505065918,-0.6366007924079895,-0.9951052665710449,1.244256615638733,-1.9647058248519897,0.02365061454474926,1.242121696472168,-0.8011136651039124,-0.021069534122943878,1.1394774913787842,-1.3997324705123901,2.2114667892456055,1.159041166305542,-0.3292710483074188,2.0651516914367676,1.264237880706787,-1.0353357791900635,5.30615758895874,1.2436531782150269,-0.7362534999847412,4.793243885040283,1.2688080072402954,-0.9482133984565735,5.598073959350586,1.2377595901489258,-0.8044924139976501,5.085452079772949,1.3535289764404297,-0.8102891445159912,5.002917766571045,1.320548176765442,-0.7741283178329468,4.458105564117432,caminarFrente,caminarFrente_02
2,0.5653872489929199,0.49875107407569885,-0.3079277575016022,0.5674306750297546,0.4927775263786316,-0.2809736430644989,0.5700517892837524,0.4929542541503906,-0.28101831674575806,0.5726912021636963,0.49314868450164795,-0.28104183077812195,0.5571852922439575,0.4924260377883911,-0.28662922978401184,0.5524358749389648,0.4924153983592987,-0.2866503596305847,0.5477767586708069,0.4924669563770294,-0.28669273853302,0.57212895154953,0.49660542607307434,-0.11747172474861145,0.5362820625305176,0.4960838854312897,-0.14399708807468414,0.5700022578239441,0.5052920579910278,-0.2459758073091507,0.5557581782341003,0.5056222677230835,-0.2537325620651245,0.6097948551177979,0.5377042889595032,-0.022994285449385643,0.49439287185668945,0.5396209359169006,-0.06934143602848053,0.6287266612052917,0.5892331600189209,-0.04098787158727646,0.48717570304870605,0.5903501510620117,-0.1129305362701416,0.6305415034294128,0.6351192593574524,-0.259406179189682,0.5120258331298828,0.6232112646102905,-0.31246957182884216,0.6363244652748108,0.6506646275520325,-0.31902313232421875,0.5168289542198181,0.6374840140342712,-0.3722938299179077,0.6270663738250732,0.649298906326294,-0.36030885577201843,0.5235497355461121,0.6336146593093872,-0.4044336974620819,0.6229396462440491,0.6449538469314575,-0.28110742568969727,0.5239335298538208,0.6285951137542725,-0.32909896969795227,0.5866642594337463,0.6442514061927795,0.007088387385010719,0.5171615481376648,0.643848717212677,-0.00702413497492671,0.5797133445739746,0.7284336090087891,-0.01695082150399685,0.5008956789970398,0.7253077030181885,-0.021264612674713135,0.582722544670105,0.8019571900367737,0.20316818356513977,0.4977451264858246,0.798850953578949,0.20309966802597046,0.5754241943359375,0.8132051825523376,0.21384498476982117,0.5042086243629456,0.8094207644462585,0.21342195570468903,0.6097874045372009,0.8281074166297913,0.0347621887922287,0.47524818778038025,0.826531708240509,0.025866439566016197,caminarFrente,caminarFrente_02
3,0.5650627613067627,0.4968404471874237,-0.31945058703422546,0.5669084787368774,0.49117031693458557,-0.292155385017395,0.5695932507514954,0.49141544103622437,-0.2921812832355499,0.5722854137420654,0.4916931986808777,-0.2922012507915497,0.5564757585525513,0.49085643887519836,-0.29750344157218933,0.5516732335090637,0.49090293049812317,-0.2975393533706665,0.5469215512275696,0.4909985661506653,-0.29757145047187805,0.5713732242584229,0.49590224027633667,-0.12740927934646606,0.5356106758117676,0.4951501488685608,-0.15122856199741364,0.5697717666625977,0.5038781762123108,-0.2571951448917389,0.5555405616760254,0.5041353106498718,-0.26408788561820984,0.609799325466156,0.5377997159957886,-0.024784496054053307,0.4938819706439972,0.5395894050598145,-0.07123101502656937,0.628564178943634,0.5893543362617493,-0.005084974225610495,0.4866035282611847,0.5903499126434326,-0.1064240038394928,0.630260705947876,0.6351138353347778,-0.1841690093278885,0.5110781192779541,0.6232413053512573,-0.30672889947891235,0.6360313892364502,0.6506986021995544,-0.2368159145116806,0.5162033438682556,0.6376990675926208,-0.3679068088531494,0.6270561814308167,0.6492997407913208,-0.2851472496986389,0.5228552222251892,0.6337774395942688,-0.4019336998462677,0.6227945685386658,0.6447619795799255,-0.20804324746131897,0.5226880311965942,0.6286858916282654,-0.3246549963951111,0.586713969707489,0.644120454788208,0.007030504290014505,0.5170718431472778,0.6438599228858948,-0.006960216909646988,0.5794646739959717,0.7268819212913513,-0.013312660157680511,0.5014065504074097,0.7249211668968201,-0.021322101354599,0.5822840929031372,0.8011854887008667,0.20383399724960327,0.49772557616233826,0.7991912364959717,0.19832855463027954,0.5745183229446411,0.8109957575798035,0.213998943567276,0.5061108469963074,0.8094738125801086,0.20695987343788147,0.607545018196106,0.8270739316940308,0.027008894830942154,0.4798336327075958,0.8265953063964844,0.012856871820986271,caminarFrente,caminarFrente_02
4,0.564439058303833,0.4964964687824249,-0.3306652903556824,0.5664997100830078,0.490818589925766,-0.30369794368743896,0.5692882537841797,0.4910793602466583,-0.30371570587158203,0.5720862150192261,0.4913824498653412,-0.3037325441837311,0.5559110641479492,0.4904874861240387,-0.30865880846977234,0.5510901808738708,0.49052342772483826,-0.3087005615234375,0.5462695360183716,0.4906134307384491,-0.3087208569049835,0.571298360824585,0.495759516954422,-0.13735157251358032,0.5349105596542358,0.49481362104415894,-0.1594482660293579,0.5692636370658875,0.5036280751228333,-0.26764485239982605,0.5550300478935242,0.5038229823112488,-0.27405810356140137,0.6097396612167358,0.5378633141517639,-0.028941579163074493,0.49329090118408203,0.5394234657287598,-0.07475502789020538,0.6281359791755676,0.5893483757972717,-0.001828330452553928,0.4861811101436615,0.5902093052864075,-0.10670708864927292,0.6295175552368164,0.6350703239440918,-0.17680971324443817,0.5095306038856506,0.6231180429458618,-0.3088952302932739,0.6342850923538208,0.6507169604301453,-0.22843806445598602,0.5138076543807983,0.6376927495002747,-0.3710111081600189,0.6262661814689636,0.6492993831634521,-0.27645933628082275,0.5198773741722107,0.6337824463844299,-0.4063928425312042,0.621931254863739,0.6445443630218506,-0.20043295621871948,0.519814670085907,0.6286929845809937,-0.32773923873901367,0.5865575075149536,0.6438091397285461,0.006732349283993244,0.5167384147644043,0.6437813639640808,-0.006651678122580051,0.5789905786514282,0.7256271839141846,-0.01075171958655119,0.5015630125999451,0.7243603467941284,-0.02110258862376213,0.581836998462677,0.8010258674621582,0.19450275599956512,0.4975535571575165,0.7993571758270264,0.18831069767475128,0.5737682580947876,0.8105953931808472,0.2021057903766632,0.5066986680030823,0.8095146417617798,0.19529463350772858,0.6063244938850403,0.8265483975410461,0.008003544062376022,0.4811358153820038,0.826602041721344,0.000339130696374923,caminarFrente,caminarFrente_02
5,0.5607717633247375,0.49653807282447815,-0.3069356083869934,0.5641754865646362,0.4908517897129059,-0.2816316485404968,0.567249059677124,0.4911106526851654,-0.28164616227149963,0.570279061794281,0.49140599370002747,-0.2816544473171234,0.5526848435401917,0.49050503969192505,-0.28326380252838135,0.5480075478553772,0.49053338170051575,-0.2833036184310913,0.5436812043190002,0.4906271994113922,-0.28332802653312683,0.5709576606750488,0.49577558040618896,-0.12064716219902039,0.5337532162666321,0.4948273003101349,-0.1277870088815689,0.5669267773628235,0.5036783218383789,-0.24560792744159698,0.5513554215431213,0.5038577318191528,-0.24758704006671906,0.6097466349601746,0.5378583073616028,-0.01610247977077961,0.4930494427680969,0.5394138693809509,-0.040518343448638916,0.6277269721031189,0.5891402959823608,0.014151124283671379,0.48602598905563354,0.5901424288749695,-0.05840552970767021,0.626980185508728,0.634682834148407,-0.16028879582881927,0.5075088739395142,0.6234138011932373,-0.26075294613838196,0.6312946677207947,0.6506127119064331,-0.21273313462734222,0.5107914209365845,0.6381794214248657,-0.32107529044151306,0.6231431365013123,0.6490079760551453,-0.25903236865997314,0.5168529152870178,0.6340689063072205,-0.3580061197280884,0.618696391582489,0.6438935995101929,-0.18310841917991638,0.5170992016792297,0.6289914846420288,-0.2800116539001465,0.5864834785461426,0.6438091397285461,0.0030764343682676554,0.5164550542831421,0.6437835097312927,-0.0029801579657942057,0.5788390636444092,0.7257501482963562,-0.018787337467074394,0.501609742641449,0.7243467569351196,-0.02202638052403927,0.5817484855651855,0.800954282283783,0.1816956102848053,0.4974431097507477,0.799884021282196,0.1828073412179947,0.573506772518158,0.8103216886520386,0.18942560255527496,0.5072141885757446,0.8098246455192566,0.18988393247127533,0.605666995048523,0.8263897895812988,-0.004023164510726929,0.48167943954467773,0.8268449902534485,-0.0036910870112478733,caminarFrente,caminarFrente_02
6,0.5548952221870422,0.49703699350357056,-0.2719283401966095,0.5604910254478455,0.49120527505874634,-0.2479105442762375,0.5641589164733887,0.4914303719997406,-0.24792706966400146,0.5675522089004517,0.49171003699302673,-0.24792765080928802,0.5482417941093445,0.49097326397895813,-0.2475787252187729,0.5440984964370728,0.4909913241863251,-0.24761004745960236,0.5403006076812744,0.49103987216949463,-0.24763113260269165,0.5701563954353333,0.49599048495292664,-0.09410499036312103,0.5327146053314209,0.4951140582561493,-0.09211834520101547,0.563347578048706,0.5039680004119873,-0.2133435308933258,0.545901894569397,0.5040492415428162,-0.21279095113277435,0.6096884608268738,0.5378555655479431,-0.004232780076563358,0.4928165078163147,0.5394273400306702,-0.00783182866871357,0.6272050142288208,0.5891403555870056,0.0003411336801946163,0.4858732223510742,0.5904917120933533,-0.03424064815044403,0.6248022317886353,0.6346991062164307,-0.18984045088291168,0.5060397982597351,0.624923050403595,-0.2436489313840866,0.6287123560905457,0.6510866284370422,-0.24387863278388977,0.5080307126045227,0.6396281719207764,-0.30373361706733704,0.6206575632095337,0.6493039727210999,-0.2897239923477173,0.514886736869812,0.6353899836540222,-0.3392612934112549,0.6162075400352478,0.6440553665161133,-0.21263033151626587,0.5156195759773254,0.6303070187568665,-0.26236340403556824,0.5864749550819397,0.6439437866210938,-0.0027921642176806927,0.5162252187728882,0.6439090371131897,0.0028807632625102997,0.5788047909736633,0.7261435389518738,-0.02795211225748062,0.501673698425293,0.7244554758071899,-0.021818550303578377,0.5817514061927795,0.8009583950042725,0.17126938700675964,0.4974172115325928,0.8004561066627502,0.18191581964492798,0.5734493732452393,0.8103551268577576,0.17941264808177948,0.5078094005584717,0.8102924227714539,0.1892542541027069,0.6055228114128113,0.8263766765594482,-0.00924998614937067,0.48158517479896545,0.8270376920700073,-0.0009460464352741838,caminarFrente,caminarFrente_02
7,0.5521590113639832,0.497045636177063,-0.26953160762786865,0.5580150485038757,0.491237998008728,-0.24516871571540833,0.5619564652442932,0.49145957827568054,-0.24518537521362305,0.5655483603477478,0.4917323887348175,-0.24518601596355438,0.5457690358161926,0.4909951686859131,-0.24542467296123505,0.5419651865959167,0.4910030961036682,-0.24545173346996307,0.5384222269058228,0.49104762077331543,-0.2454794943332672,0.5690061450004578,0.49602726101875305,-0.0919174775481224,0.531819760799408,0.49514880776405334,-0.09205886721611023,0.561420202255249,0.503973126411438,-0.21135713160037994,0.5434621572494507,0.5040206909179688,-0.21144291758537292,0.6092865467071533,0.5378503799438477,-0.003967201337218285,0.49246567487716675,0.539434552192688,-0.014283765107393265,0.6264879107475281,0.5888763070106506,-0.0027009835466742516,0.4857882857322693,0.5917524695396423,-0.03960710018873215,0.6219841241836548,0.6346849799156189,-0.21567104756832123,0.5044981241226196,0.6271068453788757,-0.2389131486415863,0.6239832639694214,0.651084840297699,-0.2762914001941681,0.5055896043777466,0.6419638991355896,-0.2989494800567627,0.6152912378311157,0.6489777565002441,-0.31732431054115295,0.5135338306427002,0.6378673315048218,-0.33398985862731934,0.6115291118621826,0.6435901522636414,-0.23719118535518646,0.5146753191947937,0.6327575445175171,-0.25716283917427063,0.5858994722366333,0.6439319849014282,-0.002700535114854574,0.515001118183136,0.6439356207847595,0.0027786893770098686,0.5787330269813538,0.72626131772995,-0.030174244195222855,0.5016928911209106,0.7244877219200134,-0.021831393241882324,0.5817475318908691,0.8009544610977173,0.17418792843818665,0.4972936809062958,0.8005931377410889,0.1836877167224884,0.5733694434165955,0.8103048801422119,0.18310053646564484,0.5078243613243103,0.8103498816490173,0.19158336520195007,0.6053057909011841,0.8263641595840454,-0.004183915443718433,0.48169979453086853,0.8272512555122375,0.0021449998021125793,caminarFrente,caminarFrente_02
8,0.5522432327270508,0.49706363677978516,-0.24841615557670593,0.5578975677490234,0.4912649989128113,-0.2237771600484848,0.5617893934249878,0.49148473143577576,-0.22379735112190247,0.5653588175773621,0.49175694584846497,-0.22379888594150543,0.545743465423584,0.49102070927619934,-0.22468402981758118,0.5419179797172546,0.491028368473053,-0.224705770611763,0.5383296608924866,0.4910738468170166,-0.22472204267978668,0.5687698721885681,0.49603092670440674,-0.07111610472202301,0.5314540863037109,0.4951464831829071,-0.07418777793645859,0.5611318349838257,0.5039632320404053,-0.19048818945884705,0.5435566902160645,0.5039649605751038,-0.19140015542507172,0.6089310646057129,0.5378105044364929,0.01102876290678978,0.4920681416988373,0.5394008755683899,1.334114949713694e-05,0.6257950067520142,0.5886504650115967,-0.006817287299782038,0.48550596833229065,0.5918846130371094,-0.026506882160902023,0.6201366186141968,0.6342401504516602,-0.22196665406227112,0.5023080706596375,0.6285378336906433,-0.22376863658428192,0.6213149428367615,0.6504870057106018,-0.28431177139282227,0.5029180645942688,0.6436054110527039,-0.283620685338974,0.6127040982246399,0.6478835940361023,-0.3243047297000885,0.511586606502533,0.6398574113845825,-0.3182021677494049,0.6093847155570984,0.6425029635429382,-0.24333038926124573,0.5127744078636169,0.6346967816352844,-0.2418074607849121,0.5853387713432312,0.6431878805160522,-0.002860991284251213,0.5143561363220215,0.6436132788658142,0.002946976339444518,0.5784083604812622,0.7263190746307373,-0.034028008580207825,0.5017028450965881,0.7244883179664612,-0.024213451892137527,0.581552267074585,0.8009583950042725,0.16643700003623962,0.49710655212402344,0.800797164440155,0.17608918249607086,0.5731351971626282,0.8102812767028809,0.17516544461250305,0.5078006386756897,0.810596764087677,0.18349146842956543,0.6051266193389893,0.8262707591056824,-0.010088164359331131,0.4815579950809479,0.8273560404777527,-0.004098675213754177,caminarFrente,caminarFrente_02
9,0.5530903935432434,0.4970529079437256,-0.1917245239019394,0.558232307434082,0.4912814795970917,-0.16572225093841553,0.5619821548461914,0.4914989173412323,-0.16575394570827484,0.5654513835906982,0.4917721450328827,-0.16575473546981812,0.5463147163391113,0.49104171991348267,-0.16779212653636932,0.5423921346664429,0.4910464882850647,-0.167810320854187,0.5387049317359924,0.49108752608299255,-0.16782629489898682,0.5685751438140869,0.49603500962257385,-0.014583324082195759,0.5312709212303162,0.4951607882976532,-0.02305321767926216,0.5614891052246094,0.5039678812026978,-0.13494914770126343,0.5442726612091064,0.5039526224136353,-0.1373867243528366,0.6086642742156982,0.5377622246742249,0.05150347948074341,0.4918709099292755,0.5393823385238647,0.0354706346988678,0.6247166991233826,0.588098406791687,-0.0022525484673678875,0.48507481813430786,0.591852068901062,-0.013988479040563107,0.6181706190109253,0.6328127980232239,-0.23006097972393036,0.49965640902519226,0.6290959119796753,-0.218342125415802,0.618564784526825,0.6489295363426208,-0.2938285768032074,0.49940913915634155,0.6442137360572815,-0.27892547845840454,0.6101871728897095,0.6458055377006531,-0.33129918575286865,0.5084537267684937,0.640750527381897,-0.31015706062316895,0.6073091626167297,0.6403881311416626,-0.25090309977531433,0.5099661946296692,0.6355057954788208,-0.2354832887649536,0.5853049755096436,0.642880380153656,-0.002383591840043664,0.5142449736595154,0.6434535384178162,0.002466812264174223,0.5782501101493835,0.7263503670692444,-0.039635106921195984,0.501866340637207,0.724479615688324,-0.035346221178770065,0.5814442038536072,0.8009611964225769,0.15618237853050232,0.496998131275177,0.8009321689605713,0.15827585756778717,0.5729767084121704,0.8103150725364685,0.1649198830127716,0.5078020691871643,0.810897946357727,0.16517023742198944,0.6051695346832275,0.8262465000152588,-0.016443490982055664,0.4814853370189667,0.8274438381195068,-0.020241854712367058,caminarFrente,caminarFrente_02
10,0.5535313487052917,0.4963829815387726,-0.1796099990606308,0.5584859848022461,0.49057549238204956,-0.15191277861595154,0.5621894598007202,0.490813672542572,-0.1519482433795929,0.5656224489212036,0.49110785126686096,-0.15194769203662872,0.5467129349708557,0.4904041290283203,-0.15659528970718384,0.5427279472351074,0.490518182516098,-0.15660716593265533,0.5389536023139954,0.49067243933677673,-0.15661534667015076,0.5685345530509949,0.4955782890319824,0.002071465365588665,0.5306088924407959,0.4950130581855774,-0.01853959821164608,0.5617443323135376,0.503684401512146,-0.12220991402864456,0.5450335144996643,0.5036563873291016,-0.12811367213726044,0.6083773970603943,0.5377522110939026,0.06770623475313187,0.4917094111442566,0.5392873883247375,0.03171057999134064,0.6241481900215149,0.5880957841873169,0.010746072977781296,0.4826402962207794,0.5914502143859863,-0.025752367451786995,0.6154599785804749,0.6327426433563232,-0.22725354135036469,0.495606929063797,0.6298989653587341,-0.22996820509433746,0.6157060861587524,0.6483028531074524,-0.29355719685554504,0.4955084025859833,0.6450174450874329,-0.29139384627342224,0.6075307726860046,0.6452983617782593,-0.3286566436290741,0.5053189992904663,0.6414478421211243,-0.32098397612571716,0.6048737168312073,0.6402260661125183,-0.24801690876483917,0.5069801807403564,0.6363812685012817,-0.24651150405406952,0.5843175649642944,0.6427811980247498,0.003933091182261705,0.5139843821525574,0.6433323621749878,-0.0038285446353256702,0.5780931711196899,0.7263439297676086,-0.03682654723525047,0.5018812417984009,0.7244104743003845,-0.04521413892507553,0.5812743306159973,0.8009644746780396,0.16325123608112335,0.4969695210456848,0.8009437918663025,0.15081937611103058,0.5727689862251282,0.8103384375572205,0.17214444279670715,0.5078607201576233,0.8109403848648071,0.15781831741333008,0.6054617762565613,0.826233983039856,-0.009964239783585072,0.48146283626556396,0.8274810314178467,-0.027980616316199303,caminarFrente,caminarFrente_02
