frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label,video_id
1,0.5339843034744263,0.5460222959518433,-0.33063584566116333,0.543764054775238,0.5388716459274292,-0.29666221141815186,0.549365758895874,0.5392136573791504,-0.2966429591178894,0.5540059804916382,0.5395475029945374,-0.2966364920139313,0.525171160697937,0.5387924909591675,-0.296076238155365,0.5187219381332397,0.5390812754631042,-0.29614636301994324,0.5125014781951904,0.5395669937133789,-0.2961343824863434,0.5617954730987549,0.5454095602035522,-0.11990497261285782,0.5042223334312439,0.5462180972099304,-0.11669670790433884,0.5464003086090088,0.5565897226333618,-0.26643702387809753,0.522674024105072,0.5563421249389648,-0.2658863663673401,0.614190399646759,0.6019007563591003,-0.05405937880277634,0.4581962823867798,0.6047580242156982,-0.047645751386880875,0.6302619576454163,0.670194149017334,-0.16351690888404846,0.4437028169631958,0.6709514260292053,-0.15717656910419464,0.5678707361221313,0.7107114791870117,-0.41610658168792725,0.4904372990131378,0.7109798192977905,-0.41513684391975403,0.5540204048156738,0.730134904384613,-0.4912167489528656,0.4961778521537781,0.7321100234985352,-0.4933699071407318,0.5367608070373535,0.7213777899742126,-0.5100398659706116,0.5168895721435547,0.7247732281684875,-0.5125676393508911,0.5392959713935852,0.7150241732597351,-0.42792025208473206,0.5175490379333496,0.7183972597122192,-0.4277031123638153,0.5844484567642212,0.7175658941268921,-0.011889943853020668,0.4823123812675476,0.7175838947296143,0.01202902477234602,0.6321357488632202,0.7383431196212769,-0.6504433155059814,0.4145340919494629,0.7341330647468567,-0.5983295440673828,0.590101957321167,0.8589807748794556,-0.4954155385494232,0.46505215764045715,0.8513438701629639,-0.44423356652259827,0.572055459022522,0.8735893964767456,-0.48823800683021545,0.48799562454223633,0.8696929812431335,-0.4350503087043762,0.5942121148109436,0.9036446809768677,-0.7407007217407227,0.4383181631565094,0.8991309404373169,-0.6550326347351074,levantarse,levantarse_02
2,0.5352473258972168,0.5468708276748657,-0.3674580454826355,0.5439896583557129,0.5394849181175232,-0.3308063745498657,0.549447774887085,0.5397239923477173,-0.3308081030845642,0.5540958642959595,0.5399693250656128,-0.3308373987674713,0.5252740383148193,0.5397619009017944,-0.33280864357948303,0.5187976360321045,0.5402823686599731,-0.3328785300254822,0.512572169303894,0.5409653782844543,-0.33288097381591797,0.5617972016334534,0.5456729531288147,-0.144621804356575,0.5042081475257874,0.5476327538490295,-0.15279482305049896,0.5476123094558716,0.5575122833251953,-0.2999758720397949,0.5233511924743652,0.5576503276824951,-0.3025778532028198,0.6139010787010193,0.6018781065940857,-0.07421381026506424,0.45787665247917175,0.6049074530601501,-0.08297186344861984,0.6300938725471497,0.6702451705932617,-0.19546538591384888,0.44510990381240845,0.6726459264755249,-0.20805920660495758,0.5672054886817932,0.7104600667953491,-0.4665733575820923,0.4930405914783478,0.7109784483909607,-0.46407949924468994,0.5537855625152588,0.729640007019043,-0.5477809309959412,0.5002034306526184,0.7317243218421936,-0.5441733598709106,0.5362682938575745,0.7213246822357178,-0.5676859617233276,0.5209128856658936,0.7247501611709595,-0.5644915103912354,0.5390811562538147,0.7147419452667236,-0.48008689284324646,0.5201219320297241,0.7181909084320068,-0.47734928131103516,0.5844403505325317,0.7175584435462952,-0.010121683590114117,0.48272058367729187,0.7180418372154236,0.010359331965446472,0.6320380568504333,0.7384513020515442,-0.6411000490188599,0.4145522117614746,0.7341378927230835,-0.5916265845298767,0.5897819995880127,0.8588990569114685,-0.44667109847068787,0.46486496925354004,0.8514215350151062,-0.4089300036430359,0.5721284747123718,0.8723754286766052,-0.43578773736953735,0.48777562379837036,0.8691978454589844,-0.39758121967315674,0.5954383015632629,0.903662383556366,-0.6816726922988892,0.438192754983902,0.8991127014160156,-0.6191219687461853,levantarse,levantarse_02
3,0.5359539985656738,0.5473007559776306,-0.3750918507575989,0.5441821813583374,0.539808988571167,-0.33858805894851685,0.5495244860649109,0.539997935295105,-0.33858999609947205,0.554197371006012,0.5402067303657532,-0.3386199474334717,0.5253649353981018,0.5402349233627319,-0.34077703952789307,0.5188562273979187,0.5408478379249573,-0.34084761142730713,0.5126237273216248,0.5415910482406616,-0.3408503234386444,0.5618227124214172,0.545856773853302,-0.15217676758766174,0.5041790008544922,0.5482693910598755,-0.16142532229423523,0.5482771396636963,0.5579969882965088,-0.3074803054332733,0.5237311124801636,0.5583089590072632,-0.3103375732898712,0.6136876344680786,0.6018332242965698,-0.08058272302150726,0.45762601494789124,0.6049711108207703,-0.09024983644485474,0.6299254894256592,0.6703283786773682,-0.2011156976222992,0.4459553062915802,0.673656702041626,-0.21328285336494446,0.5668190717697144,0.7102531790733337,-0.4732566475868225,0.49441424012184143,0.7109771370887756,-0.4680371880531311,0.5536405444145203,0.7293189764022827,-0.5544246435165405,0.5020270943641663,0.7314934134483337,-0.5477938652038574,0.5360132455825806,0.7212758660316467,-0.5744134783744812,0.5227380990982056,0.7247417569160461,-0.5682693123817444,0.5389809608459473,0.7145240902900696,-0.4868364930152893,0.5214931964874268,0.7180802226066589,-0.4812820553779602,0.584430456161499,0.7175388932228088,-0.009323246777057648,0.4830724895000458,0.7183185815811157,0.009601037949323654,0.6319039463996887,0.7385088205337524,-0.6376551985740662,0.4145955443382263,0.7341247797012329,-0.587984025478363,0.5895512700080872,0.8588477373123169,-0.44190075993537903,0.4647219777107239,0.8515085577964783,-0.4044279158115387,0.5721893310546875,0.8717542886734009,-0.4310486316680908,0.48757901787757874,0.8690449595451355,-0.39320987462997437,0.5960917472839355,0.9036774635314941,-0.6762219667434692,0.4380732476711273,0.8991064429283142,-0.6144095659255981,levantarse,levantarse_02
4,0.5362282395362854,0.5473809242248535,-0.38214579224586487,0.5443047285079956,0.5398809909820557,-0.3450881242752075,0.549583375453949,0.5400694012641907,-0.34508994221687317,0.5542876720428467,0.5402833223342896,-0.34512385725975037,0.5253864526748657,0.5403196215629578,-0.3471469581127167,0.5188591480255127,0.5409545302391052,-0.3472200632095337,0.5126245617866516,0.5416919589042664,-0.3472220301628113,0.5619049668312073,0.5459586977958679,-0.15668858587741852,0.5040848255157471,0.5484504699707031,-0.1652551293373108,0.5486348271369934,0.5582161545753479,-0.3139105439186096,0.5238138437271118,0.5585722327232361,-0.3165903091430664,0.6135245561599731,0.6017786264419556,-0.08483568578958511,0.4573294222354889,0.6049831509590149,-0.09365474432706833,0.6298186779022217,0.6703968644142151,-0.21127362549304962,0.4463697075843811,0.6741689443588257,-0.22293736040592194,0.5666152834892273,0.7101231217384338,-0.4899749457836151,0.4950398802757263,0.7109691500663757,-0.48550450801849365,0.5535540580749512,0.7291083335876465,-0.5731465220451355,0.5027981996536255,0.731274425983429,-0.5670254826545715,0.5358704328536987,0.7212321162223816,-0.592799723148346,0.5235253572463989,0.724712610244751,-0.5877199172973633,0.538931131362915,0.7143670320510864,-0.5037486553192139,0.5221255421638489,0.7179515957832336,-0.49910643696784973,0.5844588279724121,0.7175289988517761,-0.008986190892755985,0.48334991931915283,0.7185431122779846,0.009281734004616737,0.6316941976547241,0.7385187745094299,-0.6379109025001526,0.4146513044834137,0.7340711355209351,-0.5886467099189758,0.5893890857696533,0.8588434457778931,-0.4446024000644684,0.4646134376525879,0.8515559434890747,-0.4029443860054016,0.572279155254364,0.8714679479598999,-0.43341270089149475,0.4874173402786255,0.8689455986022949,-0.39149177074432373,0.5964879393577576,0.903712272644043,-0.6809090971946716,0.4378892183303833,0.899103581905365,-0.6146862506866455,levantarse,levantarse_02
5,0.5364728569984436,0.5475271344184875,-0.3728105425834656,0.5443975329399109,0.5399870872497559,-0.336350679397583,0.5496328473091125,0.5401631593704224,-0.3363475203514099,0.5543697476387024,0.5403629541397095,-0.33637234568595886,0.5254297256469727,0.5404717922210693,-0.33805179595947266,0.5188812017440796,0.5411311984062195,-0.3381231725215912,0.5126373171806335,0.5418847799301147,-0.3381229341030121,0.5619382858276367,0.5459905862808228,-0.15033775568008423,0.5040378570556641,0.5486400127410889,-0.1570279747247696,0.5488781332969666,0.5583312511444092,-0.3052709102630615,0.5239336490631104,0.5587603449821472,-0.307497501373291,0.613376259803772,0.6014154553413391,-0.07992766797542572,0.457246869802475,0.604983389377594,-0.08561477810144424,0.6297716498374939,0.6703978180885315,-0.20139214396476746,0.4464725852012634,0.6741907596588135,-0.20946286618709564,0.566584050655365,0.7100167870521545,-0.47380298376083374,0.49533724784851074,0.7109469175338745,-0.46849972009658813,0.5535441040992737,0.728980302810669,-0.5550682544708252,0.5031676888465881,0.7311139702796936,-0.5487071871757507,0.5358701944351196,0.7212246060371399,-0.575172483921051,0.523807942867279,0.724705696105957,-0.5691692233085632,0.5389384031295776,0.7143149971961975,-0.48741772770881653,0.5223641395568848,0.7178769111633301,-0.4818149507045746,0.5847377181053162,0.7175237536430359,-0.009002955630421638,0.48391783237457275,0.7186748385429382,0.009297841228544712,0.6314805746078491,0.7385157942771912,-0.6391501426696777,0.4147854745388031,0.733889639377594,-0.5869490504264832,0.5892429947853088,0.8587796688079834,-0.44720223546028137,0.4643903076648712,0.8515095710754395,-0.403734028339386,0.5724331736564636,0.8709138035774231,-0.4362702965736389,0.4871772825717926,0.8685052990913391,-0.3925394117832184,0.5964215397834778,0.9037132263183594,-0.6837093234062195,0.4374728798866272,0.8990604877471924,-0.61436927318573,levantarse,levantarse_02
6,0.5364879965782166,0.547563910484314,-0.3682366609573364,0.5444309711456299,0.5400163531303406,-0.33349719643592834,0.5496475100517273,0.540195107460022,-0.33348512649536133,0.5543993711471558,0.5403994917869568,-0.33349087834358215,0.5254320502281189,0.540492832660675,-0.33424994349479675,0.5188776850700378,0.5411453247070312,-0.33432087302207947,0.5126219391822815,0.5418853163719177,-0.33431458473205566,0.5619758367538452,0.546006441116333,-0.14295797049999237,0.5039654970169067,0.5486477613449097,-0.15356886386871338,0.5489196181297302,0.5584222674369812,-0.3029085397720337,0.5239301919937134,0.5588718056678772,-0.3039524555206299,0.6133437156677246,0.6013612747192383,-0.0736372321844101,0.4569927752017975,0.6049838662147522,-0.08487704396247864,0.6297564506530762,0.6704176664352417,-0.19758053123950958,0.4466423988342285,0.6742343306541443,-0.2079748511314392,0.5664961338043213,0.709831178188324,-0.47501569986343384,0.49526241421699524,0.7106866836547852,-0.47854524850845337,0.5535095930099487,0.7287483215332031,-0.5576567053794861,0.502983570098877,0.7307576537132263,-0.5609836578369141,0.5357286334037781,0.7210946679115295,-0.5778141617774963,0.5236235857009888,0.724632203578949,-0.5808024406433105,0.5388488173484802,0.7141348719596863,-0.48886603116989136,0.5222925543785095,0.7176723480224609,-0.49197161197662354,0.5850532054901123,0.7177228331565857,-0.008919551968574524,0.4842572808265686,0.7190874814987183,0.009221675805747509,0.6311708688735962,0.7386102080345154,-0.6489145159721375,0.4150879681110382,0.7336682081222534,-0.5900603532791138,0.5892398953437805,0.8590431809425354,-0.4525173306465149,0.4642345905303955,0.8515110015869141,-0.40676745772361755,0.5729199051856995,0.8709586262702942,-0.44165489077568054,0.4868835210800171,0.8683075308799744,-0.395361065864563,0.596466600894928,0.9037054777145386,-0.6911270618438721,0.43729621171951294,0.899051308631897,-0.6188954710960388,levantarse,levantarse_02
7,0.5364794135093689,0.5475779175758362,-0.3652370274066925,0.5444315671920776,0.5400416254997253,-0.3306185007095337,0.5496487021446228,0.5402215123176575,-0.33060401678085327,0.554402768611908,0.5404282808303833,-0.3306061625480652,0.5254039168357849,0.5405400395393372,-0.33126741647720337,0.5188351273536682,0.5411949753761292,-0.3313369154930115,0.5125550031661987,0.5419275164604187,-0.33132752776145935,0.5619897842407227,0.5460148453712463,-0.14018717408180237,0.5038829445838928,0.5486721396446228,-0.1506597101688385,0.5489189028739929,0.5584531426429749,-0.30005016922950745,0.5238718390464783,0.5589343905448914,-0.30101263523101807,0.6133384108543396,0.6012269258499146,-0.0712941437959671,0.45689553022384644,0.6049941182136536,-0.08441701531410217,0.6297355890274048,0.6704189777374268,-0.19705161452293396,0.4467041790485382,0.6741961240768433,-0.2074129432439804,0.5664593577384949,0.7096357941627502,-0.4772791862487793,0.4951995611190796,0.710534393787384,-0.47993722558021545,0.5535046458244324,0.7285313010215759,-0.5604193806648254,0.5028409957885742,0.7304859757423401,-0.5626884698867798,0.5356901288032532,0.7209656238555908,-0.5809811353683472,0.5235669016838074,0.7245364189147949,-0.5827433466911316,0.5388270020484924,0.7139507532119751,-0.4914237856864929,0.5221880674362183,0.7175018787384033,-0.4935740530490875,0.5853920578956604,0.7177741527557373,-0.008784622885286808,0.48471516370773315,0.7191373109817505,0.009095150046050549,0.6309159994125366,0.7387970089912415,-0.6527515649795532,0.41518455743789673,0.733672022819519,-0.5903186202049255,0.5891688466072083,0.8591181635856628,-0.45355328917503357,0.46414703130722046,0.8515328168869019,-0.4049260914325714,0.5730413198471069,0.8709534406661987,-0.4423762261867523,0.4867841601371765,0.8682006597518921,-0.3932761549949646,0.5964573621749878,0.9036943316459656,-0.6935133934020996,0.43691208958625793,0.8990548253059387,-0.6190693378448486,levantarse,levantarse_02
8,0.535308301448822,0.5474498271942139,-0.36388641595840454,0.5439815521240234,0.5399000644683838,-0.3285370469093323,0.5494402050971985,0.5400828719139099,-0.3285258114337921,0.554240882396698,0.5403144955635071,-0.3285354673862457,0.5248136520385742,0.5404567122459412,-0.32922202348709106,0.5182924270629883,0.5411081314086914,-0.3292923867702484,0.5120340585708618,0.5418162941932678,-0.32928723096847534,0.5620064735412598,0.5459146499633789,-0.13993044197559357,0.5037809014320374,0.5486077070236206,-0.15032224357128143,0.5483571887016296,0.5584010481834412,-0.29793915152549744,0.5229540467262268,0.5589115619659424,-0.29889580607414246,0.6133413314819336,0.6010143160820007,-0.07125402987003326,0.45686987042427063,0.6049466729164124,-0.0813433900475502,0.6297367215156555,0.670387327671051,-0.20096004009246826,0.446729451417923,0.6741614937782288,-0.20848897099494934,0.5664373636245728,0.7095548510551453,-0.47904351353645325,0.495165079832077,0.7104425430297852,-0.4788774847984314,0.5535022020339966,0.7284293174743652,-0.5617905259132385,0.502731442451477,0.730379581451416,-0.561091959476471,0.535689115524292,0.7209008932113647,-0.5820346474647522,0.5234776139259338,0.7245280146598816,-0.5815600752830505,0.5388399958610535,0.7138497233390808,-0.49300649762153625,0.5221383571624756,0.7174569964408875,-0.492664635181427,0.5855275392532349,0.7177590727806091,-0.00869724527001381,0.4850504994392395,0.7191170454025269,0.00901030283421278,0.6309104561805725,0.7388038039207458,-0.6527603268623352,0.4152935743331909,0.733636736869812,-0.5899080038070679,0.5888078212738037,0.8591817021369934,-0.45552945137023926,0.46401748061180115,0.8516128063201904,-0.4049502909183502,0.5729973316192627,0.8709675669670105,-0.44470342993736267,0.4865483343601227,0.868202269077301,-0.3935058116912842,0.5963699221611023,0.9036900997161865,-0.6957307457923889,0.4356619715690613,0.8990710973739624,-0.618948757648468,levantarse,levantarse_02
9,0.5344789624214172,0.547200620174408,-0.363071084022522,0.5437702536582947,0.539629340171814,-0.327547162771225,0.549338698387146,0.5398354530334473,-0.32753854990005493,0.5541519522666931,0.5401161313056946,-0.3275538980960846,0.5245228409767151,0.5402030944824219,-0.3280739188194275,0.5180217623710632,0.5408369302749634,-0.32814446091651917,0.511764645576477,0.5414910316467285,-0.328143447637558,0.5620853900909424,0.5457796454429626,-0.14095225930213928,0.5037661194801331,0.5482109189033508,-0.14896602928638458,0.5479132533073425,0.5581985712051392,-0.2968668043613434,0.5223450064659119,0.5586879253387451,-0.2976597547531128,0.6133270263671875,0.6008047461509705,-0.07150445878505707,0.4568375051021576,0.6045711636543274,-0.07913604378700256,0.6297873258590698,0.6703590750694275,-0.19960880279541016,0.44676637649536133,0.6741171479225159,-0.2058614045381546,0.5664418339729309,0.7094035744667053,-0.47460171580314636,0.49522167444229126,0.7103700041770935,-0.474567174911499,0.5535698533058167,0.728268563747406,-0.5563382506370544,0.5026746392250061,0.7303273677825928,-0.5565966963768005,0.5359182357788086,0.7208578586578369,-0.5765165686607361,0.5234383940696716,0.7245213985443115,-0.5762170553207397,0.5391125679016113,0.713778555393219,-0.4883595407009125,0.522323727607727,0.7174413204193115,-0.4879423975944519,0.5854244828224182,0.7176616787910461,-0.008361833170056343,0.4850512444972992,0.719018280506134,0.008678234182298183,0.6310554146766663,0.7388156056404114,-0.6460582613945007,0.4152822196483612,0.7337079048156738,-0.5888534188270569,0.58757483959198,0.8592863082885742,-0.45472708344459534,0.46361497044563293,0.8516288995742798,-0.4068945348262787,0.5711332559585571,0.871037483215332,-0.4442942142486572,0.48610830307006836,0.8682504296302795,-0.3956204354763031,0.5963926911354065,0.9036905169487,-0.6941582560539246,0.4346075654029846,0.8990639448165894,-0.6203814148902893,levantarse,levantarse_02
10,0.5336637496948242,0.5463241934776306,-0.363284707069397,0.5434303283691406,0.5388179421424866,-0.3278229236602783,0.5491554737091064,0.539082407951355,-0.32781410217285156,0.5539663434028625,0.5394499897956848,-0.3278336524963379,0.523993194103241,0.5392846465110779,-0.3279239237308502,0.5175147652626038,0.5398493409156799,-0.32799413800239563,0.511238694190979,0.5404635667800903,-0.32799965143203735,0.5620896816253662,0.5452768802642822,-0.14425425231456757,0.5036802291870117,0.5474220514297485,-0.14717210829257965,0.5473935008049011,0.5574795007705688,-0.2974962890148163,0.5216481685638428,0.558012068271637,-0.297592431306839,0.613398551940918,0.6006521582603455,-0.07392875850200653,0.45683687925338745,0.604128360748291,-0.07807205617427826,0.6298380494117737,0.6703211069107056,-0.20097309350967407,0.4467715322971344,0.6740946769714355,-0.20437811315059662,0.5665172338485718,0.7092979550361633,-0.4740973114967346,0.4951961040496826,0.7103691697120667,-0.47351986169815063,0.5538227558135986,0.7280909419059753,-0.5550850033760071,0.5026461482048035,0.7303869724273682,-0.5537863969802856,0.5363591909408569,0.7207795977592468,-0.575096070766449,0.5232750773429871,0.7247201800346375,-0.5755369067192078,0.5395542979240417,0.7136915922164917,-0.4876936674118042,0.5222863554954529,0.7175710201263428,-0.4877176284790039,0.5852536559104919,0.7172606587409973,-0.007963004522025585,0.4850325584411621,0.7184181213378906,0.00827796384692192,0.6312112212181091,0.7387299537658691,-0.6386731266975403,0.41523149609565735,0.7338740229606628,-0.5858243107795715,0.5869379043579102,0.8592066168785095,-0.4493614435195923,0.46305662393569946,0.851748526096344,-0.40508678555488586,0.569932222366333,0.8710428476333618,-0.43911346793174744,0.48576369881629944,0.8684486746788025,-0.3940756618976593,0.5963510274887085,0.9035541415214539,-0.6873632669448853,0.433167040348053,0.8991253972053528,-0.617430567741394,levantarse,levantarse_02
