frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label,video_id
4,0.374636173248291,-0.138621985912323,0.4175175130367279,0.3454131484031677,-0.16569888591766357,0.26967665553092957,0.32846346497535706,-0.16514356434345245,0.2695724666118622,0.3114849030971527,-0.16449953615665436,0.26922282576560974,0.39294514060020447,-0.166218101978302,0.2745397388935089,0.40714961290359497,-0.16618186235427856,0.27461808919906616,0.421535462141037,-0.16614079475402832,0.27402612566947937,0.27626344561576843,-0.14550238847732544,-0.23991858959197998,0.43644529581069946,-0.14828842878341675,-0.2278435379266739,0.3460659980773926,-0.11060428619384766,0.26747339963912964,0.3911026418209076,-0.11053019762039185,0.27189648151397705,0.10342465341091156,0.0494040846824646,-0.4528513550758362,0.5841472148895264,0.020230531692504883,-0.4146472215652466,0.07838264107704163,0.2704804539680481,-0.41100430488586426,0.6729950904846191,0.2692926526069641,-0.27307021617889404,0.127039834856987,0.47548985481262207,-0.12469346076250076,0.7239290475845337,0.47562527656555176,0.18446233868598938,0.11417432129383087,0.5374768972396851,-0.10829158872365952,0.7363370656967163,0.5280085206031799,0.25445154309272766,0.1405458152294159,0.5250838398933411,-0.10320299863815308,0.7161688804626465,0.5218132734298706,0.26149165630340576,0.15509364008903503,0.5027493834495544,-0.11363601684570312,0.6959679126739502,0.5041930675506592,0.20145796239376068,0.2635117471218109,0.5045903325080872,-0.08506607264280319,0.5108996033668518,0.5116369724273682,0.08423592150211334,0.3146825134754181,0.7741714119911194,0.48411670327186584,0.5455209016799927,0.7573710083961487,0.635053813457489,0.3204100728034973,1.0371222496032715,0.9871114492416382,0.548570454120636,0.9886736273765564,1.21978759765625,0.3361227214336395,1.0900927782058716,1.032717227935791,0.5295453071594238,1.0109479427337646,1.2880151271820068,0.307666540145874,1.0578467845916748,0.9856367707252502,0.5693935751914978,1.001011610031128,1.2891415357589722,caminarEspalda,caminarEspalda_00
5,0.3504987955093384,-0.14559757709503174,0.41677701473236084,0.32793930172920227,-0.16919320821762085,0.2653906047344208,0.31194594502449036,-0.16755306720733643,0.26534417271614075,0.2936566174030304,-0.1658983677625656,0.26507458090782166,0.37428393959999084,-0.17103369534015656,0.27353185415267944,0.390330970287323,-0.1707707643508911,0.27361807227134705,0.40659043192863464,-0.17041200399398804,0.27304807305336,0.2638579308986664,-0.14513052999973297,-0.2552895247936249,0.4358442425727844,-0.15175728499889374,-0.22734132409095764,0.33305639028549194,-0.11577057838439941,0.26500338315963745,0.37621739506721497,-0.11672328412532806,0.27191489934921265,0.09782712161540985,0.05062112584710121,-0.453225702047348,0.57587069272995,0.013887905515730381,-0.4131767451763153,0.07942645251750946,0.2816724479198456,-0.4278815984725952,0.6687470078468323,0.25591784715652466,-0.32757967710494995,0.12623906135559082,0.4979909658432007,-0.18354538083076477,0.7240996956825256,0.47099536657333374,-0.09476040303707123,0.11032655835151672,0.5724223852157593,-0.1709369421005249,0.7466071844100952,0.5255036354064941,-0.057889413088560104,0.14055775105953217,0.5512356758117676,-0.1742624193429947,0.7166567444801331,0.5194497108459473,-0.08884923160076141,0.15518611669540405,0.5274184346199036,-0.17304883897304535,0.6959669589996338,0.501436173915863,-0.09718591719865799,0.2662743031978607,0.5119303464889526,-0.06982965022325516,0.5273647904396057,0.5109773278236389,0.06903252005577087,0.30744022130966187,0.7744504809379578,0.46126940846443176,0.5598369240760803,0.7512970566749573,0.6348260045051575,0.3283643424510956,1.029160976409912,0.8965547680854797,0.5496071577072144,0.981478214263916,1.1844364404678345,0.33838319778442383,1.1126728057861328,0.9324952363967896,0.527849018573761,1.0097113847732544,1.2459697723388672,0.3075020909309387,1.065936803817749,0.8878125548362732,0.5725972056388855,0.9965676069259644,1.2618837356567383,caminarEspalda,caminarEspalda_00
6,0.35015439987182617,-0.1498795747756958,0.39289963245391846,0.32808491587638855,-0.17167921364307404,0.24083392322063446,0.3116139769554138,-0.1693103164434433,0.2408292293548584,0.293590247631073,-0.16701075434684753,0.24062305688858032,0.3742150366306305,-0.17431402206420898,0.24846942722797394,0.3906613886356354,-0.17394384741783142,0.2485649585723877,0.4069318175315857,-0.1734304130077362,0.24797800183296204,0.2639223039150238,-0.14638300240039825,-0.2692086398601532,0.43627890944480896,-0.15533216297626495,-0.24519024789333344,0.3333743214607239,-0.11934302747249603,0.24448128044605255,0.3762798607349396,-0.12096581608057022,0.25172027945518494,0.09736737608909607,0.05313734710216522,-0.4510045647621155,0.5739913582801819,0.007250917609781027,-0.4303756356239319,0.08518742024898529,0.2998557686805725,-0.42764896154403687,0.6626139283180237,0.25157058238983154,-0.3567362129688263,0.13999363780021667,0.5048320889472961,-0.17497584223747253,0.7225863933563232,0.4699045717716217,-0.06779816746711731,0.11871400475502014,0.5849525332450867,-0.14102284610271454,0.7464823126792908,0.5242655277252197,-0.01687001809477806,0.16011017560958862,0.5640209913253784,-0.14784692227840424,0.7161593437194824,0.5184695720672607,-0.04401859641075134,0.1761157214641571,0.5365836024284363,-0.1641249656677246,0.694991409778595,0.5005720853805542,-0.06807141751050949,0.2709485590457916,0.5150532126426697,-0.04643842205405235,0.5345993041992188,0.5101054310798645,0.045697711408138275,0.30597105622291565,0.7764387726783752,0.4402611255645752,0.5633829832077026,0.7432428598403931,0.6140269637107849,0.3423697352409363,1.027453899383545,0.8267929553985596,0.5493663549423218,0.9703801274299622,1.1417402029037476,0.34599030017852783,1.1185497045516968,0.857017457485199,0.5243993401527405,0.9992234706878662,1.2002403736114502,0.31372326612472534,1.073983907699585,0.80007404088974,0.5741769075393677,0.9876976609230042,1.2187803983688354,caminarEspalda,caminarEspalda_00
7,0.3509516417980194,-0.1498892903327942,0.27705830335617065,0.328683465719223,-0.17159411311149597,0.13557085394859314,0.312190979719162,-0.16912198066711426,0.13556008040905,0.29425352811813354,-0.16644708812236786,0.13534747064113617,0.37493833899497986,-0.17420694231987,0.13099388778209686,0.3912110924720764,-0.17382363975048065,0.13111765682697296,0.4070890545845032,-0.17329177260398865,0.13062714040279388,0.26542219519615173,-0.1463233381509781,-0.3196342885494232,0.43848568201065063,-0.1555810421705246,-0.34678977727890015,0.3337057828903198,-0.1193702444434166,0.1492932140827179,0.37670502066612244,-0.12115076184272766,0.1424398273229599,0.10169554501771927,0.05325709655880928,-0.43563586473464966,0.5737355947494507,0.00454285740852356,-0.5371086001396179,0.08924076706171036,0.30790433287620544,-0.39071589708328247,0.6587094664573669,0.25170233845710754,-0.45340046286582947,0.1460326462984085,0.5075242519378662,-0.11955027282238007,0.7210907936096191,0.4696895480155945,-0.15943080186843872,0.12264114618301392,0.5885360240936279,-0.08078551292419434,0.7462828755378723,0.5229149460792542,-0.1215410828590393,0.16805553436279297,0.5692819356918335,-0.09557893872261047,0.7153074741363525,0.5175422430038452,-0.14558818936347961,0.18458466231822968,0.5402255058288574,-0.11344514787197113,0.6939529776573181,0.49981772899627686,-0.15895548462867737,0.27097606658935547,0.5146834850311279,0.006805954035371542,0.5381683111190796,0.5076572895050049,-0.007519190199673176,0.3026864528656006,0.7759416103363037,0.44364383816719055,0.5666869878768921,0.7293227910995483,0.6028951406478882,0.34041857719421387,1.0277698040008545,0.8500123620033264,0.5506265759468079,0.9583744406700134,1.1476099491119385,0.33996886014938354,1.1194231510162354,0.882904589176178,0.5244244337081909,0.9916743040084839,1.2080578804016113,0.31403297185897827,1.073632001876831,0.8198967576026917,0.5766383409500122,0.9735412001609802,1.224422574043274,caminarEspalda,caminarEspalda_00
8,0.3530425727367401,-0.1495366096496582,0.3031595051288605,0.3342828154563904,-0.17030364274978638,0.1638759970664978,0.3187481760978699,-0.1673746258020401,0.1639723926782608,0.30129948258399963,-0.16423910856246948,0.16394591331481934,0.3794676959514618,-0.173630952835083,0.15242251753807068,0.396170049905777,-0.1732160896062851,0.1527097523212433,0.412578284740448,-0.17264454066753387,0.1524241417646408,0.275471031665802,-0.14499184489250183,-0.29184362292289734,0.44537654519081116,-0.15523117780685425,-0.3239884078502655,0.33920323848724365,-0.11791624873876572,0.17617051303386688,0.3803780674934387,-0.11987671256065369,0.1660769134759903,0.10661149024963379,0.05340246856212616,-0.3602108359336853,0.5738198757171631,0.005160496570169926,-0.5092669129371643,0.09151923656463623,0.30649587512016296,-0.3271867632865906,0.6573951244354248,0.25144070386886597,-0.4095650911331177,0.1450260877609253,0.5064530968666077,-0.09288711845874786,0.7200496196746826,0.4692434072494507,-0.06894879043102264,0.11708834022283554,0.5831676721572876,-0.05748717486858368,0.7461868524551392,0.5209638476371765,-0.028154391795396805,0.16725319623947144,0.565532386302948,-0.08394638448953629,0.7142755389213562,0.5161977410316467,-0.046685099601745605,0.18389764428138733,0.5406937599182129,-0.09162691235542297,0.6929866671562195,0.49862176179885864,-0.06466658413410187,0.27069202065467834,0.5107229948043823,0.032651230692863464,0.5386777520179749,0.5013696551322937,-0.03377023711800575,0.29509949684143066,0.7725974917411804,0.4993489980697632,0.567133903503418,0.7172619104385376,0.6398356556892395,0.32190948724746704,1.0264931917190552,0.9364588856697083,0.5593851208686829,0.9387610554695129,1.2470413446426392,0.3261210322380066,1.106444001197815,0.9750757217407227,0.5323503613471985,0.9841121435165405,1.3171024322509766,0.3140048384666443,1.0502510070800781,0.9216249585151672,0.5908561944961548,0.9408842921257019,1.3599815368652344,caminarEspalda,caminarEspalda_00
9,0.3640637695789337,-0.14666232466697693,0.31185322999954224,0.3506764769554138,-0.1671210080385208,0.1886078268289566,0.3367258608341217,-0.16362546384334564,0.18873272836208344,0.3219754099845886,-0.1600549966096878,0.18859486281871796,0.3949386477470398,-0.17206326127052307,0.1623929888010025,0.4121145009994507,-0.17198874056339264,0.16279184818267822,0.4292392134666443,-0.17180055379867554,0.16258667409420013,0.2987847328186035,-0.14125406742095947,-0.24374571442604065,0.459850937128067,-0.15483814477920532,-0.3037198781967163,0.3510737717151642,-0.11285049468278885,0.2037874460220337,0.3890657424926758,-0.11629419773817062,0.17909644544124603,0.1146000325679779,0.05337537080049515,-0.3224521279335022,0.5744915008544922,0.005307776853442192,-0.5018695592880249,0.10311249643564224,0.31183236837387085,-0.2722494900226593,0.6575247645378113,0.2501164376735687,-0.3917279541492462,0.1594185084104538,0.5004825592041016,-0.057854022830724716,0.7195990681648254,0.4668748676776886,-0.05952990800142288,0.1401321440935135,0.5747038125991821,-0.023399196565151215,0.7458044290542603,0.5183500647544861,-0.030043048784136772,0.21584349870681763,0.5630155205726624,-0.060615669935941696,0.7142373919487,0.5135335922241211,-0.046524520963430405,0.2188349813222885,0.5382302403450012,-0.06154764071106911,0.6927765011787415,0.49519312381744385,-0.0553370900452137,0.2700681984424591,0.5039949417114258,0.015984872356057167,0.5402183532714844,0.4920808970928192,-0.017053483054041862,0.29253512620925903,0.7706186175346375,0.4331601560115814,0.5698232054710388,0.7067537307739258,0.7514479756355286,0.3168048560619354,1.0342609882354736,0.8016060590744019,0.5713871121406555,0.921135425567627,1.4089782238006592,0.31896576285362244,1.1187410354614258,0.8357059359550476,0.5500764846801758,0.9641778469085693,1.4847970008850098,0.3139927089214325,1.03521728515625,0.768010675907135,0.5818728804588318,0.9212962985038757,1.5516067743301392,caminarEspalda,caminarEspalda_00
10,0.38251566886901855,-0.14251025021076202,0.30126577615737915,0.3731147348880768,-0.16484113037586212,0.17774707078933716,0.3601479232311249,-0.16157810389995575,0.1777777075767517,0.34601542353630066,-0.15829291939735413,0.1774752289056778,0.41586989164352417,-0.17023083567619324,0.15434673428535461,0.43311387300491333,-0.17054899036884308,0.15462784469127655,0.45116913318634033,-0.17082993686199188,0.15425421297550201,0.32448264956474304,-0.13986621797084808,-0.24032025039196014,0.47872394323349,-0.15435877442359924,-0.3254118263721466,0.367717444896698,-0.10720189660787582,0.1919020563364029,0.402167409658432,-0.11210577934980392,0.16373658180236816,0.1224251240491867,0.053366608917713165,-0.2862761318683624,0.5824111700057983,0.010144361294806004,-0.5312782526016235,0.11455269157886505,0.309696227312088,-0.1762022227048874,0.6576159000396729,0.2506064474582672,-0.44987261295318604,0.18392065167427063,0.46664005517959595,0.05407985299825668,0.7196083664894104,0.46666476130485535,-0.15784873068332672,0.23231028020381927,0.5224340558052063,0.09410645067691803,0.745793879032135,0.5184065699577332,-0.14342762529850006,0.288988322019577,0.5200119018554688,0.045550595968961716,0.7145748734474182,0.5136057138442993,-0.15039101243019104,0.2873413860797882,0.5045771598815918,0.04392288997769356,0.6927641034126282,0.49525386095046997,-0.15103895962238312,0.2700447142124176,0.49992626905441284,0.02391357719898224,0.5410793423652649,0.49061319231987,-0.024853946641087532,0.292295902967453,0.7696336507797241,0.4284781515598297,0.5704123973846436,0.697323739528656,0.7770689129829407,0.3158797323703766,1.03422212600708,0.8048607707023621,0.5862146019935608,0.8999950885772705,1.4681280851364136,0.3249132037162781,1.0866436958312988,0.839428186416626,0.5770115256309509,0.9407814741134644,1.5477001667022705,0.2968851327896118,1.0389013290405273,0.7734102606773376,0.5767284631729126,0.8961483836174011,1.632632851600647,caminarEspalda,caminarEspalda_00
11,0.3846542239189148,-0.11990852653980255,0.31057479977607727,0.3761522173881531,-0.14163626730442047,0.1858290582895279,0.36449113488197327,-0.13873140513896942,0.18582601845264435,0.35200807452201843,-0.13571856915950775,0.1855016052722931,0.41530877351760864,-0.14608368277549744,0.1677979677915573,0.43185871839523315,-0.14635136723518372,0.16801317036151886,0.44970396161079407,-0.1466304510831833,0.16754764318466187,0.3310317099094391,-0.11792463064193726,-0.21642036736011505,0.47811540961265564,-0.131610706448555,-0.31289544701576233,0.3710888624191284,-0.08638447523117065,0.19809755682945251,0.4032633304595947,-0.09038737416267395,0.1755405217409134,0.12889614701271057,0.05914667621254921,-0.2763863801956177,0.5886896848678589,0.021775325760245323,-0.5258142352104187,0.12455558776855469,0.31110623478889465,-0.18143032491207123,0.6577094793319702,0.2526278793811798,-0.43547195196151733,0.19788357615470886,0.45779189467430115,0.028229838237166405,0.7198053598403931,0.4665655195713043,-0.18994572758674622,0.24111804366111755,0.5115114450454712,0.06461247056722641,0.7456961274147034,0.5184653997421265,-0.17513909935951233,0.2929506003856659,0.5085247159004211,0.024320870637893677,0.7147871255874634,0.5136675238609314,-0.17955555021762848,0.29382944107055664,0.49369630217552185,0.021281063556671143,0.6928005218505859,0.4953190088272095,-0.18254028260707855,0.2701462507247925,0.4982225000858307,0.015655120834708214,0.5413102507591248,0.48988956212997437,-0.016593515872955322,0.29257017374038696,0.7654234170913696,0.40198788046836853,0.5703446269035339,0.6890491247177124,0.7740803956985474,0.3158147931098938,1.0299603939056396,0.757473886013031,0.594346821308136,0.883751630783081,1.440477728843689,0.329448401927948,1.06355881690979,0.789614200592041,0.589796781539917,0.9206573963165283,1.5164395570755005,0.30541926622390747,1.0077711343765259,0.729665994644165,0.5710950493812561,0.8917964696884155,1.607137680053711,caminarEspalda,caminarEspalda_00
12,0.3844030797481537,-0.1003359705209732,0.2779410183429718,0.3738853633403778,-0.12179849296808243,0.15515878796577454,0.36145591735839844,-0.11920905858278275,0.15510985255241394,0.34831270575523376,-0.11657935380935669,0.15475571155548096,0.41380614042282104,-0.12622183561325073,0.14623059332370758,0.42939022183418274,-0.12687620520591736,0.14639998972415924,0.4468744695186615,-0.1274625062942505,0.1458776295185089,0.32657748460769653,-0.09897657483816147,-0.22596444189548492,0.4769628643989563,-0.11025182157754898,-0.30527567863464355,0.3700368404388428,-0.06757624447345734,0.1694922000169754,0.4031054377555847,-0.07016546279191971,0.15730847418308258,0.1351219117641449,0.06603224575519562,-0.3042319416999817,0.5925754308700562,0.035796720534563065,-0.48212799429893494,0.1333252340555191,0.31655535101890564,-0.19078779220581055,0.6578102707862854,0.2568104863166809,-0.42319566011428833,0.19596213102340698,0.46882364153862,-0.11122209578752518,0.7197679281234741,0.4679594039916992,-0.22731256484985352,0.2186332792043686,0.527665913105011,-0.09323564916849136,0.7454575896263123,0.5196045637130737,-0.21623541414737701,0.27166587114334106,0.5354709625244141,-0.12632502615451813,0.7147981524467468,0.5161873698234558,-0.23880110681056976,0.27506259083747864,0.5191242694854736,-0.11787652969360352,0.6927891969680786,0.4981231391429901,-0.2292572259902954,0.2708624005317688,0.4983687698841095,0.014296339824795723,0.5411542654037476,0.490434467792511,-0.015138398855924606,0.293683797121048,0.7654353380203247,0.350016325712204,0.570300281047821,0.6901130080223083,0.7560030221939087,0.31672656536102295,1.0307518243789673,0.7010084390640259,0.6047699451446533,0.8677830696105957,1.4003785848617554,0.33458131551742554,1.0676316022872925,0.7310506701469421,0.5994675159454346,0.9035519361495972,1.4720873832702637,0.2918685972690582,1.0330212116241455,0.639141857624054,0.573893129825592,0.8821245431900024,1.5309226512908936,caminarEspalda,caminarEspalda_00
13,0.38415083289146423,-0.06875241547822952,0.2794960141181946,0.37220317125320435,-0.08882778137922287,0.1784600466489792,0.359683632850647,-0.08667367696762085,0.17838649451732635,0.3467476963996887,-0.08458757400512695,0.17795412242412567,0.4103398323059082,-0.09124694764614105,0.16310416162014008,0.423515647649765,-0.09106939285993576,0.1633138656616211,0.4381442070007324,-0.09112780541181564,0.1625649333000183,0.3245526850223541,-0.06613677740097046,-0.19408129155635834,0.4683365523815155,-0.07388369739055634,-0.26290419697761536,0.3695848286151886,-0.040862224996089935,0.18730391561985016,0.4023207128047943,-0.04141693562269211,0.16834890842437744,0.1459449678659439,0.07307372242212296,-0.263778418302536,0.5937042236328125,0.052996259182691574,-0.45242688059806824,0.14505551755428314,0.32131776213645935,-0.2164328247308731,0.6597192883491516,0.2688973546028137,-0.4398253262042999,0.20633406937122345,0.4766285717487335,-0.15330848097801208,0.7195895910263062,0.47475552558898926,-0.27052977681159973,0.25692859292030334,0.5361531376838684,-0.1380891501903534,0.7443843483924866,0.5248103141784668,-0.2579309344291687,0.3022206127643585,0.5431734919548035,-0.17630386352539062,0.7139831781387329,0.5222738981246948,-0.26453956961631775,0.3031623363494873,0.5270662903785706,-0.16419586539268494,0.6924613118171692,0.505638599395752,-0.265839159488678,0.2770351469516754,0.49852317571640015,0.01581825502216816,0.5412153005599976,0.49093177914619446,-0.016867361962795258,0.2938721776008606,0.7621546387672424,0.30916473269462585,0.5702769756317139,0.6930446028709412,0.745751678943634,0.31480228900909424,1.0294400453567505,0.6194899678230286,0.6102641224861145,0.8566981554031372,1.3913434743881226,0.3332958519458771,1.0586979389190674,0.6450710296630859,0.6059668064117432,0.8918187022209167,1.4647598266601562,0.2787398397922516,1.0335053205490112,0.5436839461326599,0.5789693593978882,0.8659993410110474,1.5140360593795776,caminarEspalda,caminarEspalda_00
