frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
19,0.1427398920059204,0.5447208881378174,-0.020288333296775818,0.10887140035629272,0.588887095451355,-0.11497949808835983,0.11107301712036133,0.606225848197937,-0.11533632129430771,0.11361676454544067,0.6252808570861816,-0.11567312479019165,0.10670268535614014,0.5330801010131836,-0.11329773813486099,0.10780107975006104,0.5162432193756104,-0.1132255494594574,0.1091465950012207,0.4987702965736389,-0.11408033967018127,0.13488197326660156,0.6355270147323608,-0.4091239869594574,0.1303507685661316,0.4497818052768707,-0.404430091381073,0.18211905658245087,0.558349072933197,-0.10497887432575226,0.18737995624542236,0.5152972340583801,-0.10372050851583481,0.3994753956794739,0.809546172618866,-0.43532389402389526,0.3768917918205261,0.31045863032341003,-0.46985769271850586,0.697221577167511,0.39297184348106384,-0.17855854332447052,0.7599079012870789,0.2717420756816864,-0.2922787666320801,0.8691109418869019,0.35863232612609863,0.1271575391292572,0.9407234787940979,0.3598102033138275,-0.1235576719045639,0.9218087792396545,0.36057835817337036,0.13757650554180145,0.9973887205123901,0.34077325463294983,-0.13717889785766602,0.9049170017242432,0.3350890576839447,0.11454199254512787,0.9925671815872192,0.39004915952682495,-0.1992223858833313,0.8858668208122253,0.3333662450313568,0.1205054521560669,0.9724984765052795,0.4076612889766693,-0.15456372499465942,0.9106932878494263,0.5484346151351929,-0.03221023455262184,0.9174472093582153,0.4360388219356537,0.03364359214901924,1.100219488143921,0.5788722038269043,0.742158830165863,1.1188448667526245,0.600391685962677,0.8560189008712769,1.3951902389526367,0.5422134399414062,1.8130768537521362,1.415198564529419,0.5678032636642456,1.7761112451553345,1.4395095109939575,0.5178362727165222,1.9177440404891968,1.4534289836883545,0.5513169169425964,1.8684275150299072,1.441202163696289,0.5880218148231506,1.813436508178711,1.4853986501693726,0.5591185092926025,1.6979243755340576,caminarEspalda
20,0.1501513570547104,0.5690253973007202,-0.12274149060249329,0.10924892872571945,0.5956560969352722,-0.19232916831970215,0.1114383116364479,0.609382688999176,-0.19287049770355225,0.11395065486431122,0.6259370446205139,-0.19355493783950806,0.11128182709217072,0.5410491824150085,-0.1458391398191452,0.11148174107074738,0.5319945812225342,-0.14589664340019226,0.1119048222899437,0.5240671634674072,-0.1467708945274353,0.13479070365428925,0.6169602274894714,-0.41185322403907776,0.13400167226791382,0.4799565374851227,-0.20599445700645447,0.18196965754032135,0.5720748901367188,-0.18540506064891815,0.1863248348236084,0.5479050874710083,-0.12343043088912964,0.3930060565471649,0.4807661175727844,-0.5099523067474365,0.3871927559375763,0.48800501227378845,-0.17504645884037018,0.7147737145423889,0.190237894654274,-0.453359991312027,0.760617733001709,0.50180983543396,-0.17793674767017365,0.9461676478385925,0.253108412027359,-0.37505751848220825,0.9584299325942993,0.4830683171749115,-0.2779380977153778,1.0246684551239014,0.24167101085186005,-0.40434184670448303,1.030638575553894,0.4428292214870453,-0.2978183329105377,1.0020991563796997,0.2836553454399109,-0.44274386763572693,1.013731598854065,0.4618089199066162,-0.35871395468711853,0.9757233262062073,0.2928594648838043,-0.38551971316337585,0.9920461177825928,0.4899623990058899,-0.3127667307853699,0.9474432468414307,0.42688634991645813,-0.12292786687612534,0.9457510709762573,0.47747430205345154,0.12436239421367645,1.297927975654602,0.44432732462882996,0.3069344758987427,1.2622807025909424,0.6015006303787231,0.6066890954971313,1.6205416917800903,0.38166430592536926,1.039321780204773,1.5982826948165894,0.5669535398483276,1.1529802083969116,1.6718028783798218,0.347296804189682,1.0997254848480225,1.650382399559021,0.5512157082557678,1.2018840312957764,1.694146752357483,0.4428327679634094,0.8818365335464478,1.685533881187439,0.5644879341125488,0.9668720960617065,caminarEspalda
21,0.15014982223510742,0.5776978731155396,0.25960275530815125,0.1123659759759903,0.6072343587875366,0.1393638402223587,0.11443345993757248,0.6276493668556213,0.13907834887504578,0.11657364666461945,0.6527126431465149,0.13871429860591888,0.1137126237154007,0.5420510768890381,0.16437003016471863,0.11461231857538223,0.5317627787590027,0.16441228985786438,0.11547261476516724,0.5206431150436401,0.1637592911720276,0.13756269216537476,0.6597492098808289,-0.2900560796260834,0.13711561262607574,0.4777596592903137,-0.17509415745735168,0.18271790444850922,0.5954399704933167,0.12456000596284866,0.18708841502666473,0.5487568378448486,0.1563279926776886,0.4029316008090973,0.7823501229286194,-0.4639304578304291,0.38703957200050354,0.3367421627044678,-0.2627564072608948,0.7277033925056458,0.47118911147117615,-0.33698511123657227,0.7320683598518372,0.18177388608455658,-0.11074868589639664,0.9270434379577637,0.5069906115531921,-0.05419589579105377,0.9153359532356262,0.3452160954475403,0.1387716382741928,0.994425892829895,0.5072441697120667,-0.034790702164173126,0.982191264629364,0.34664398431777954,0.16683439910411835,0.9790802001953125,0.5066034197807312,-0.03244819864630699,0.9640722274780273,0.3897211253643036,0.12579746544361115,0.9552170634269714,0.5007002353668213,-0.04183828458189964,0.9447380900382996,0.422376811504364,0.11826734989881516,0.9602197408676147,0.5114776492118835,-0.10278911143541336,0.9576534032821655,0.4439467489719391,0.10445372760295868,1.2750874757766724,0.47354212403297424,0.4069269895553589,1.2515884637832642,0.5601539015769958,0.6196302175521851,1.6157217025756836,0.4103860557079315,1.233597993850708,1.6045989990234375,0.5486840009689331,1.2680469751358032,1.674368143081665,0.3713659942150116,1.3073370456695557,1.6611512899398804,0.5404890775680542,1.3247148990631104,1.6638962030410767,0.4627818167209625,1.1674834489822388,1.6726834774017334,0.5476533770561218,1.1144094467163086,caminarEspalda
22,0.1500205248594284,0.5954914689064026,0.1399129331111908,0.11313828825950623,0.6189486384391785,0.05625233054161072,0.11498305201530457,0.6393842101097107,0.055742375552654266,0.11695563793182373,0.6661287546157837,0.055406417697668076,0.1142553985118866,0.555777907371521,0.07385677099227905,0.11523901671171188,0.5418840050697327,0.07379704713821411,0.11625909805297852,0.528144896030426,0.07277385890483856,0.13836847245693207,0.6731067299842834,-0.3892851173877716,0.13743294775485992,0.4928365647792816,-0.32217076420783997,0.18275141716003418,0.6155385375022888,0.07217677682638168,0.18713709712028503,0.5687626004219055,0.0997956395149231,0.4110219478607178,0.8571137189865112,-0.4742746651172638,0.38767948746681213,0.2808215916156769,-0.4737037122249603,0.7440940141677856,0.45133593678474426,-0.295415461063385,0.7353034615516663,0.19382290542125702,-0.2828797399997711,0.9278534650802612,0.465996116399765,-0.01098203007131815,0.9177554249763489,0.3346084952354431,0.049107424914836884,0.9859876036643982,0.4643116891384125,0.0012427519541233778,0.9745573997497559,0.32518187165260315,0.054148659110069275,0.966714084148407,0.46073251962661743,-0.009630152955651283,0.9639662504196167,0.3780560791492462,-0.016914764419198036,0.9453552961349487,0.4639865756034851,-0.008474771864712238,0.947223424911499,0.4103865325450897,0.01498178020119667,0.9536854028701782,0.554395854473114,-0.03948437422513962,0.9527947902679443,0.39442840218544006,0.04081645607948303,1.1127163171768188,0.5008750557899475,0.9230054020881653,1.1428238153457642,0.5553840398788452,0.9767619967460632,1.351771354675293,0.45091015100479126,2.0158779621124268,1.3511879444122314,0.5213379859924316,1.9342187643051147,1.395066738128662,0.42201322317123413,2.1292333602905273,1.3851760625839233,0.518259584903717,2.037630796432495,1.3727689981460571,0.4739709198474884,2.130679130554199,1.3827714920043945,0.48848918080329895,1.9702229499816895,caminarEspalda
23,0.15011514723300934,0.5966987609863281,0.16796745359897614,0.11368799954652786,0.6185513734817505,0.06036654859781265,0.11538567394018173,0.6388211846351624,0.06008412688970566,0.11728514730930328,0.6641055345535278,0.059637006372213364,0.1146072968840599,0.5562912821769714,0.07031365483999252,0.11563511937856674,0.5417200326919556,0.07010513544082642,0.11673112958669662,0.5274150967597961,0.06922148913145065,0.13930955529212952,0.6761929392814636,-0.336263507604599,0.13792261481285095,0.4954736530780792,-0.2891225218772888,0.18282389640808105,0.6179757714271545,0.05950085446238518,0.18721477687358856,0.5716944336891174,0.07400943338871002,0.4169686436653137,0.8596016764640808,-0.4046865403652191,0.38909274339675903,0.2815665304660797,-0.4656018018722534,0.7713476419448853,0.4990002512931824,-0.2952609658241272,0.7436654567718506,0.23521225154399872,-0.3661952614784241,0.9478957653045654,0.5372017025947571,-0.0890979915857315,0.9196568727493286,0.3627943992614746,-0.17154009640216827,1.004896879196167,0.5462535619735718,-0.11903666704893112,0.9758533239364624,0.35071298480033875,-0.1949104517698288,0.982340931892395,0.5291124582290649,-0.13640393316745758,0.9654125571250916,0.39475876092910767,-0.23709547519683838,0.9619508385658264,0.5217836499214172,-0.09995836019515991,0.9487249255180359,0.4307386577129364,-0.19742321968078613,0.9713371992111206,0.554076075553894,-0.002939413534477353,0.9621007442474365,0.3990621864795685,0.004276369232684374,1.2385759353637695,0.5008371472358704,0.791642963886261,1.232202172279358,0.557171106338501,0.7811899781227112,1.5731754302978516,0.40809646248817444,1.9959455728530884,1.595132827758789,0.5339134335517883,1.5981905460357666,1.6272062063217163,0.3823104202747345,2.062242269515991,1.6504722833633423,0.5490207076072693,1.6717058420181274,1.615832805633545,0.39196720719337463,1.7546578645706177,1.6567078828811646,0.4918047785758972,1.413012146949768,caminarEspalda
24,0.15133702754974365,0.601909339427948,0.16453281044960022,0.11495842784643173,0.622090220451355,0.04856214299798012,0.11681019514799118,0.6422541737556458,0.04803166165947914,0.11894574016332626,0.6656616926193237,0.047576673328876495,0.11539151519536972,0.5585833787918091,0.0586787611246109,0.1165781170129776,0.5433638095855713,0.058770716190338135,0.11794350296258926,0.5288928747177124,0.058661915361881256,0.1423216462135315,0.6785241961479187,-0.3458153009414673,0.14026986062526703,0.5105770230293274,-0.31437888741493225,0.18521682918071747,0.6224237680435181,0.049875419586896896,0.18895351886749268,0.5776535868644714,0.05344969779253006,0.4164789319038391,0.866599977016449,-0.3926602602005005,0.3865276873111725,0.2862643301486969,-0.4641495943069458,0.7645163536071777,0.4921486973762512,-0.17795787751674652,0.7329056262969971,0.22042885422706604,-0.31409165263175964,0.8883758187294006,0.4556528925895691,0.13320967555046082,0.8953827619552612,0.33769258856773376,-0.021560698747634888,0.928175151348114,0.4622325301170349,0.15159624814987183,0.9408389329910278,0.3220338523387909,-0.02034248784184456,0.8994452953338623,0.42671510577201843,0.1434091478586197,0.9296637773513794,0.37505361437797546,-0.060524094849824905,0.8846080899238586,0.42000192403793335,0.13287785649299622,0.9158775806427002,0.4038490951061249,-0.042042262852191925,0.9667267799377441,0.5824054479598999,0.0012705156113952398,0.958408772945404,0.39219334721565247,6.962280895095319e-05,1.0376583337783813,0.5071576833724976,0.8703762888908386,1.166326880455017,0.5481739640235901,0.8372892141342163,1.304020881652832,0.478876531124115,1.8516600131988525,1.3871304988861084,0.5228552222251892,1.6367982625961304,1.35123872756958,0.471017450094223,1.9443440437316895,1.4232370853424072,0.5290042161941528,1.7216753959655762,1.326724648475647,0.4834349751472473,1.9349169731140137,1.4171128273010254,0.48561009764671326,1.665113091468811,caminarEspalda
25,0.15416797995567322,0.5995599031448364,0.445896714925766,0.11974119395017624,0.6213098168373108,0.32356226444244385,0.12189185619354248,0.641261637210846,0.3233013451099396,0.12429100275039673,0.6649156212806702,0.3228936791419983,0.11892735213041306,0.5581138134002686,0.33407673239707947,0.12008389085531235,0.5427559018135071,0.3338398039340973,0.12151310592889786,0.5283359289169312,0.3332798182964325,0.14961247146129608,0.6766143441200256,-0.11647330224514008,0.1465219259262085,0.5139043927192688,-0.07109538465738297,0.1901913583278656,0.6195006966590881,0.30924728512763977,0.1919134259223938,0.575583815574646,0.323199599981308,0.41720619797706604,0.8617845177650452,-0.2664489150047302,0.3864319920539856,0.28569158911705017,-0.24793072044849396,0.7637460827827454,0.7114477753639221,-0.18394735455513,0.7166901230812073,0.17021121084690094,-0.1505337357521057,0.9006370902061462,0.5588827729225159,0.1006137952208519,0.8718608617782593,0.33309006690979004,0.08984137326478958,0.9471887350082397,0.5536110997200012,0.11646032333374023,0.9221354722976685,0.3234260380268097,0.10793402791023254,0.9135021567344666,0.5318968892097473,0.09450274705886841,0.9081681966781616,0.37582916021347046,0.06080464646220207,0.8960148692131042,0.5238265991210938,0.09860427677631378,0.8924609422683716,0.4048634469509125,0.0672207847237587,0.9765048027038574,0.5921530723571777,0.0014347316464409232,0.9753556847572327,0.3888125419616699,-8.111495117191225e-05,1.2504801750183105,0.5083655118942261,0.4884336590766907,1.3066787719726562,0.5361699461936951,0.47421470284461975,1.6083436012268066,0.435896098613739,1.1858837604522705,1.681835651397705,0.5133489370346069,1.0218994617462158,1.6711524724960327,0.41867882013320923,1.2488616704940796,1.7442148923873901,0.5287571549415588,1.06744384765625,1.64796781539917,0.41778725385665894,1.1453404426574707,1.7362803220748901,0.4274858832359314,0.8508141040802002,caminarEspalda
26,0.16409148275852203,0.595515251159668,0.30493250489234924,0.1290762722492218,0.6123048067092896,0.21854159235954285,0.13132928311824799,0.6274651885032654,0.2181609869003296,0.13377608358860016,0.6437126398086548,0.2175731658935547,0.12747202813625336,0.5578833222389221,0.22140422463417053,0.12859956920146942,0.5425884127616882,0.22120779752731323,0.13003921508789062,0.529546856880188,0.22054362297058105,0.15952612459659576,0.6642230749130249,-0.10555976629257202,0.15658718347549438,0.5206487774848938,-0.0910610780119896,0.2018740326166153,0.6136769652366638,0.2024141550064087,0.2029181718826294,0.5729385018348694,0.20825330913066864,0.41742071509361267,0.8559035658836365,-0.21864742040634155,0.3863990604877472,0.3046332001686096,-0.22077874839305878,0.759405791759491,0.5544835329055786,-0.20189812779426575,0.7154734134674072,0.34423449635505676,-0.17918050289154053,0.9028482437133789,0.5337750315666199,-0.12799470126628876,0.8818373680114746,0.4234386086463928,-0.13891777396202087,0.9524270296096802,0.5384937524795532,-0.15512315928936005,0.9339938163757324,0.40173062682151794,-0.14533254504203796,0.9164849519729614,0.5208179354667664,-0.15231670439243317,0.9216383695602417,0.4443601965904236,-0.1900857836008072,0.8965439796447754,0.5150172114372253,-0.13141323626041412,0.9049068093299866,0.47606906294822693,-0.16290177404880524,0.9718226194381714,0.5812092423439026,-0.035983242094516754,0.9712121486663818,0.4082493484020233,0.037515413016080856,1.2307671308517456,0.500882089138031,0.3113434612751007,1.2696503400802612,0.5570016503334045,0.472674697637558,1.573224663734436,0.43859297037124634,0.9255226254463196,1.6212290525436401,0.544167697429657,0.9404920935630798,1.6304285526275635,0.41576486825942993,0.9769800901412964,1.6766866445541382,0.5523814558982849,0.982057511806488,1.6250709295272827,0.43710607290267944,0.8621953725814819,1.6926748752593994,0.4931049048900604,0.7954049110412598,caminarEspalda
27,0.17302224040031433,0.5918650031089783,0.4078162908554077,0.1373566836118698,0.6007488965988159,0.3152233958244324,0.13945838809013367,0.6102020144462585,0.31495919823646545,0.14178578555583954,0.6199855804443359,0.3143453299999237,0.1359524428844452,0.55770343542099,0.3081604242324829,0.1373353749513626,0.5425944328308105,0.30802997946739197,0.13906008005142212,0.5307226777076721,0.30733829736709595,0.16929534077644348,0.6430271863937378,-0.007433140650391579,0.16754615306854248,0.5187714695930481,-0.03116612322628498,0.2141387164592743,0.6026056408882141,0.31036657094955444,0.2169983834028244,0.5715064406394958,0.30467742681503296,0.4197406470775604,0.8536334037780762,-0.07675247639417648,0.38945677876472473,0.30909547209739685,-0.25442251563072205,0.7564505338668823,0.6551728844642639,-0.0904628187417984,0.7194949388504028,0.36717310547828674,-0.4897223114967346,0.9408589005470276,0.5443249940872192,-0.11297208815813065,0.924258828163147,0.4127489924430847,-0.758105456829071,1.0104851722717285,0.5310853123664856,-0.09440899640321732,1.000404953956604,0.39376816153526306,-0.8303018808364868,0.9898658394813538,0.5190288424491882,-0.08639973402023315,0.9900122880935669,0.4369407296180725,-0.8623489737510681,0.9634720683097839,0.518724799156189,-0.1032351553440094,0.9657654762268066,0.4706253707408905,-0.7880725264549255,0.9814055562019348,0.5707610249519348,0.03268461674451828,0.9808371067047119,0.41461068391799927,-0.031019818037748337,1.3480360507965088,0.46585044264793396,0.44920238852500916,1.3698582649230957,0.5454220175743103,0.39944902062416077,1.7209012508392334,0.373525470495224,1.2026898860931396,1.760304570198059,0.5334153771400452,0.9870245456695557,1.783166527748108,0.3602358400821686,1.2631165981292725,1.8251067399978638,0.5520140528678894,1.0322259664535522,1.7738571166992188,0.33563628792762756,1.019914984703064,1.8218640089035034,0.4444073736667633,0.6909695267677307,caminarEspalda
29,0.19490456581115723,0.5565090179443359,0.6586306691169739,0.16253376007080078,0.5736616849899292,0.5785207152366638,0.16442811489105225,0.5876035690307617,0.578490674495697,0.16684263944625854,0.5980892181396484,0.5780439972877502,0.16024430096149445,0.5430055856704712,0.5644255876541138,0.16047531366348267,0.5324174165725708,0.5643323063850403,0.16129416227340698,0.5216184258460999,0.5638710856437683,0.18645977973937988,0.6209038496017456,0.2894291281700134,0.1834888458251953,0.5088626146316528,0.22105461359024048,0.23089373111724854,0.5721087455749512,0.5702729225158691,0.23038709163665771,0.5515469312667847,0.5517614483833313,0.43239903450012207,0.8698166608810425,0.1146753802895546,0.3799695372581482,0.3331964910030365,0.06712736189365387,0.7330434322357178,0.5163928270339966,-0.017625244334340096,0.6633085012435913,0.3586575388908386,-0.12999776005744934,0.932776927947998,0.4348927438259125,0.0522317960858345,0.8891787528991699,0.34752562642097473,-0.2613266706466675,1.0015166997909546,0.4100385308265686,0.013039616867899895,0.9691317081451416,0.32574716210365295,-0.2896202504634857,0.9819135665893555,0.39757245779037476,0.029708923771977425,0.960610568523407,0.33661702275276184,-0.321479469537735,0.9552879333496094,0.3967774510383606,0.04934297129511833,0.9326624870300293,0.37281423807144165,-0.28531643748283386,1.0219192504882812,0.5657163262367249,-0.055772364139556885,1.023748755455017,0.43327921628952026,0.05829518660902977,1.436248779296875,0.42158302664756775,0.07578594982624054,1.4717025756835938,0.526157021522522,0.153772234916687,1.86281418800354,0.3289046585559845,0.5203120112419128,1.905300259590149,0.4888564646244049,0.48989439010620117,1.9234403371810913,0.30233022570610046,0.5488476157188416,1.973532795906067,0.48972287774086,0.5050023794174194,1.9451818466186523,0.3699912428855896,0.28457021713256836,1.972181797027588,0.47214144468307495,0.14945851266384125,caminarEspalda
