frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
1,0.5354898571968079,0.540449857711792,-0.3458434045314789,0.5468024611473083,0.5329468250274658,-0.30614861845970154,0.5524947643280029,0.533231794834137,-0.30618178844451904,0.5579639077186584,0.5335869789123535,-0.306196928024292,0.5255425572395325,0.5325974822044373,-0.30790331959724426,0.5186788439750671,0.5327873229980469,-0.30800434947013855,0.5123077034950256,0.5330387353897095,-0.3079588711261749,0.5665993690490723,0.5389497876167297,-0.10268555581569672,0.5040630102157593,0.5386124849319458,-0.11170294135808945,0.548149585723877,0.5521113872528076,-0.2719259560108185,0.5228574872016907,0.5522093772888184,-0.2748650312423706,0.6150767803192139,0.5966804623603821,-0.022419627755880356,0.45827171206474304,0.5982880592346191,-0.03915238007903099,0.6380921602249146,0.6653437614440918,-0.173153355717659,0.4438014328479767,0.6677848100662231,-0.18335874378681183,0.5800144672393799,0.7112524509429932,-0.4740910828113556,0.49501821398735046,0.7090268135070801,-0.4734625220298767,0.5691961050033569,0.7299464344978333,-0.558750331401825,0.507551908493042,0.7292892932891846,-0.5571025013923645,0.5507917404174805,0.7225940227508545,-0.5779916644096375,0.5269014835357666,0.7215287685394287,-0.5760259628295898,0.5532395839691162,0.715737521648407,-0.4882412552833557,0.5242892503738403,0.7155048251152039,-0.4857112467288971,0.5846293568611145,0.7207671999931335,-0.001586291822604835,0.48447614908218384,0.7212659120559692,0.0018690767465159297,0.643805742263794,0.7352376580238342,-0.6693403720855713,0.4198203682899475,0.7359068989753723,-0.647121787071228,0.6228780746459961,0.8623882532119751,-0.615432858467102,0.4393208920955658,0.865199863910675,-0.5807942748069763,0.6061233282089233,0.882808268070221,-0.6200436949729919,0.4619561731815338,0.8853636980056763,-0.5827920436859131,0.6620833873748779,0.9022424817085266,-0.8860594034194946,0.4135589599609375,0.9084780812263489,-0.8399081826210022,levantarse
2,0.5349917411804199,0.5397213697433472,-0.3466903567314148,0.5461122393608093,0.5321741700172424,-0.3062909245491028,0.5519568920135498,0.5324750542640686,-0.3063223659992218,0.5572404265403748,0.532817006111145,-0.3063361942768097,0.5252190232276917,0.5320243835449219,-0.3078971803188324,0.5184745192527771,0.532257080078125,-0.30799776315689087,0.5120964050292969,0.5326555967330933,-0.30795222520828247,0.5660924911499023,0.538598358631134,-0.10118266940116882,0.5039709210395813,0.538623571395874,-0.10600528120994568,0.5479785203933716,0.5513557195663452,-0.27230170369148254,0.522422730922699,0.5516663193702698,-0.2748771607875824,0.615153431892395,0.5965762734413147,-0.0211175624281168,0.45824241638183594,0.598255455493927,-0.03141169250011444,0.6381280422210693,0.6652639508247375,-0.1777375042438507,0.44380009174346924,0.6681079268455505,-0.17733833193778992,0.5790594220161438,0.7101301550865173,-0.4837391674518585,0.49504849314689636,0.7093502283096313,-0.47165459394454956,0.5681914687156677,0.7286205291748047,-0.5692455768585205,0.5070288777351379,0.7293750047683716,-0.5551427602767944,0.5507876873016357,0.7215121388435364,-0.5847305655479431,0.526334285736084,0.7216833233833313,-0.5750232934951782,0.5531672239303589,0.7144820094108582,-0.4960171580314636,0.5242507457733154,0.7155050039291382,-0.48449039459228516,0.5832517147064209,0.7190168499946594,-0.0018081599846482277,0.48403090238571167,0.7200154662132263,0.0020712227560579777,0.644850492477417,0.7359265089035034,-0.6970776319503784,0.41887351870536804,0.7365130186080933,-0.6528444886207581,0.6232885122299194,0.8623882532119751,-0.6743978261947632,0.44058120250701904,0.8652539849281311,-0.6040921807289124,0.6064815521240234,0.8827509880065918,-0.6827492713928223,0.4622713029384613,0.885018527507782,-0.6089164614677429,0.6634073853492737,0.9029862880706787,-0.9556468725204468,0.4145859479904175,0.9081228375434875,-0.8684183955192566,levantarse
3,0.5346785187721252,0.5393051505088806,-0.3532610833644867,0.545685350894928,0.5317171812057495,-0.3113054931163788,0.5516228675842285,0.5320202708244324,-0.3113325238227844,0.5568115711212158,0.5323517322540283,-0.3113429546356201,0.5250193476676941,0.5316908955574036,-0.31195351481437683,0.5183399319648743,0.5319573879241943,-0.3120475113391876,0.5119487643241882,0.5324459075927734,-0.3120030164718628,0.5658317804336548,0.5383495092391968,-0.1018851175904274,0.5038937330245972,0.5386369228363037,-0.10618291050195694,0.5478854775428772,0.5509114265441895,-0.2775757312774658,0.5221735835075378,0.551339864730835,-0.27897942066192627,0.6152523159980774,0.5964901447296143,-0.02178841084241867,0.45821958780288696,0.5980874300003052,-0.030946291983127594,0.6381397247314453,0.6652153730392456,-0.18609970808029175,0.44380107522010803,0.6681376099586487,-0.1774045079946518,0.5782444477081299,0.7097715139389038,-0.495816707611084,0.4951028823852539,0.7095049619674683,-0.4761447310447693,0.5674246549606323,0.7282852530479431,-0.5825315117835999,0.506718099117279,0.7293848395347595,-0.5601341128349304,0.5507609844207764,0.7212793827056885,-0.5974365472793579,0.5258100628852844,0.7217928767204285,-0.5814152359962463,0.5530627965927124,0.7141585946083069,-0.507866382598877,0.5241881012916565,0.71551114320755,-0.48983973264694214,0.5825160145759583,0.7179466485977173,-0.0021689089480787516,0.48382827639579773,0.7190757393836975,0.002409092616289854,0.6451305747032166,0.7362540364265442,-0.7076519727706909,0.4177950322628021,0.7371786236763,-0.6541885137557983,0.6239950060844421,0.8623886108398438,-0.6873494982719421,0.4410071074962616,0.865315318107605,-0.6055729389190674,0.6072745323181152,0.8827148675918579,-0.6962125301361084,0.4624271094799042,0.8848016858100891,-0.610557496547699,0.663572371006012,0.9030389189720154,-0.9725739359855652,0.41502809524536133,0.9078805446624756,-0.8713821768760681,levantarse
4,0.5344504117965698,0.5390916466712952,-0.3445250689983368,0.545444667339325,0.5314497351646423,-0.30138668417930603,0.5514452457427979,0.5317556858062744,-0.30141523480415344,0.5566112399101257,0.532088041305542,-0.30141931772232056,0.5248820781707764,0.5314879417419434,-0.30192142724990845,0.5182355046272278,0.5317770838737488,-0.30201271176338196,0.5118316411972046,0.5323175191879272,-0.3019683063030243,0.565709114074707,0.5381957292556763,-0.08849364519119263,0.5038119554519653,0.5386443734169006,-0.09236399084329605,0.5478370189666748,0.5506947040557861,-0.26802384853363037,0.5219734907150269,0.5511532425880432,-0.26938000321388245,0.6152771711349487,0.5964491367340088,-0.00926689337939024,0.45818498730659485,0.5979489088058472,-0.019239839166402817,0.6381482481956482,0.6650998592376709,-0.18066498637199402,0.44380009174346924,0.6681523323059082,-0.17282074689865112,0.5776143074035645,0.7096116542816162,-0.4946266710758209,0.49517926573753357,0.7095779776573181,-0.4728417992591858,0.5665765404701233,0.7281378507614136,-0.5802404284477234,0.506530225276947,0.7293853163719177,-0.5568235516548157,0.5506827235221863,0.7211974859237671,-0.5969095230102539,0.5255933403968811,0.7218119502067566,-0.5779687762260437,0.5529516935348511,0.7140404582023621,-0.5073643922805786,0.5241829752922058,0.7155077457427979,-0.48641833662986755,0.5820997357368469,0.7172300815582275,-0.0022972451988607645,0.48359808325767517,0.7184097766876221,0.002535909181460738,0.6451712846755981,0.736250638961792,-0.7090185880661011,0.41781389713287354,0.737224280834198,-0.6553066968917847,0.6247447729110718,0.8623533844947815,-0.6962344646453857,0.441269189119339,0.8652641177177429,-0.6126594543457031,0.6083440184593201,0.8826297521591187,-0.7061068415641785,0.46245595812797546,0.8845877051353455,-0.6184971332550049,0.6635035872459412,0.9030207991600037,-0.9825002551078796,0.4162208139896393,0.9073171019554138,-0.8810588717460632,levantarse
5,0.5341804027557373,0.5389582514762878,-0.3397424519062042,0.5451518297195435,0.5312958359718323,-0.2970714867115021,0.5512409210205078,0.5315995812416077,-0.29709726572036743,0.5563985705375671,0.5319417715072632,-0.29709717631340027,0.5246562957763672,0.5313804745674133,-0.29729554057121277,0.5180392265319824,0.5316916704177856,-0.2973877191543579,0.5116246938705444,0.5322624444961548,-0.297344833612442,0.5656254887580872,0.5381135940551758,-0.08575507253408432,0.5037109851837158,0.5386689305305481,-0.08813587576150894,0.5477829575538635,0.5505797266960144,-0.26378685235977173,0.5217529535293579,0.5510542392730713,-0.26474031805992126,0.615278959274292,0.5964177250862122,-0.006207143887877464,0.45818355679512024,0.5978294014930725,-0.014433604665100574,0.6381494402885437,0.6647899746894836,-0.1747475415468216,0.4437732994556427,0.668150007724762,-0.1652851700782776,0.5773128271102905,0.709358274936676,-0.4837031960487366,0.49518153071403503,0.7095533013343811,-0.4611263573169708,0.5660614371299744,0.72780841588974,-0.5681807994842529,0.5062625408172607,0.7293093204498291,-0.543911874294281,0.5506302714347839,0.7210060954093933,-0.5839396119117737,0.5252843499183655,0.7217742800712585,-0.5649569034576416,0.5528932809829712,0.7138412594795227,-0.4957336187362671,0.5240601897239685,0.7153948545455933,-0.47443777322769165,0.5817421078681946,0.7166341543197632,-0.0026480245869606733,0.4834522306919098,0.7179145216941833,0.0028827781789004803,0.645226001739502,0.7362459897994995,-0.704796552658081,0.4179496467113495,0.7371786832809448,-0.6550796627998352,0.62509685754776,0.8622408509254456,-0.6959734559059143,0.44145506620407104,0.8649333119392395,-0.6141796112060547,0.6086987257003784,0.8824571967124939,-0.7062247395515442,0.4624439775943756,0.8841871023178101,-0.6203973889350891,0.6629908084869385,0.9029838442802429,-0.9804306626319885,0.41649553179740906,0.9067095518112183,-0.8809983730316162,levantarse
6,0.5339797735214233,0.5388995409011841,-0.3223261833190918,0.5448902249336243,0.5312262177467346,-0.2798994183540344,0.551054060459137,0.5315265655517578,-0.27993205189704895,0.5562113523483276,0.5318720936775208,-0.27993014454841614,0.5244601964950562,0.5313265919685364,-0.2801375985145569,0.5178594589233398,0.531644880771637,-0.2802286744117737,0.5114548206329346,0.532225489616394,-0.28019097447395325,0.5654924511909485,0.5380438566207886,-0.06977135688066483,0.5036226511001587,0.5386804342269897,-0.07221750915050507,0.5477073788642883,0.5504760146141052,-0.24689091742038727,0.5216156244277954,0.5509795546531677,-0.24794049561023712,0.6152550578117371,0.5963777303695679,0.006395504344254732,0.4581167995929718,0.5977544784545898,-0.0022844388149678707,0.6380282640457153,0.6645866632461548,-0.16355359554290771,0.4437379539012909,0.6681352257728577,-0.15732598304748535,0.5765698552131653,0.7092112898826599,-0.4731728434562683,0.4951834976673126,0.709392786026001,-0.45389559864997864,0.5650597214698792,0.7276653051376343,-0.5582435727119446,0.5061885714530945,0.7291273474693298,-0.5369980335235596,0.5501102805137634,0.7208772301673889,-0.5744320154190063,0.5252651572227478,0.7216389179229736,-0.5570945143699646,0.5523679256439209,0.7137258052825928,-0.4854370951652527,0.5240569710731506,0.7151833772659302,-0.4667211174964905,0.5814245939254761,0.7165645956993103,-0.0026729183737188578,0.48308515548706055,0.717809796333313,0.0029080957174301147,0.645962119102478,0.7362961173057556,-0.7037104368209839,0.4183747470378876,0.7368690371513367,-0.6558404564857483,0.6251624226570129,0.8621984720230103,-0.6960668563842773,0.4415072202682495,0.8643433451652527,-0.6191394925117493,0.6086969971656799,0.8821734189987183,-0.7063716053962708,0.46223556995391846,0.8835383057594299,-0.6253220438957214,0.6622300148010254,0.9028381109237671,-0.9805157780647278,0.41718798875808716,0.9058820605278015,-0.885582447052002,levantarse
7,0.5339797139167786,0.5389367938041687,-0.3185020983219147,0.5448914170265198,0.5312362313270569,-0.2758021354675293,0.5510552525520325,0.5315362811088562,-0.2758405804634094,0.5562235713005066,0.5318814516067505,-0.2758404016494751,0.5244560837745667,0.5313472151756287,-0.2765858769416809,0.5178551077842712,0.5316727757453918,-0.27667832374572754,0.511450469493866,0.5322564244270325,-0.27664369344711304,0.5655132532119751,0.5380409359931946,-0.06307955086231232,0.5036057233810425,0.5387635827064514,-0.06804321706295013,0.5477073192596436,0.5504797101020813,-0.24194872379302979,0.5216047763824463,0.5510091781616211,-0.2437456250190735,0.6152551770210266,0.5963593125343323,0.014996051788330078,0.4580135941505432,0.5977503061294556,0.0016240185359492898,0.6375072002410889,0.6647246479988098,-0.1527446210384369,0.44373759627342224,0.6681556701660156,-0.1561322808265686,0.5755056738853455,0.7092247605323792,-0.46285587549209595,0.4953923523426056,0.7093721032142639,-0.45378825068473816,0.5632423162460327,0.727676272392273,-0.548713743686676,0.506281316280365,0.7291167378425598,-0.5375295281410217,0.548731803894043,0.7209433317184448,-0.5664795637130737,0.5253406167030334,0.7216393351554871,-0.5572094917297363,0.5514379143714905,0.7137581706047058,-0.47598811984062195,0.5243143439292908,0.7151777148246765,-0.4663695693016052,0.5812520384788513,0.7166568040847778,-0.002630663802847266,0.4827359616756439,0.7178221940994263,0.0028693859931081533,0.6466609835624695,0.736369252204895,-0.7064273953437805,0.4187753200531006,0.7366130352020264,-0.6622841954231262,0.6252062320709229,0.862205982208252,-0.6957698464393616,0.4415549337863922,0.8642466068267822,-0.6263959407806396,0.6086983680725098,0.8820486068725586,-0.7058367133140564,0.46194159984588623,0.8834208250045776,-0.632454514503479,0.661628782749176,0.9028295874595642,-0.9817230105400085,0.4178282916545868,0.9057115316390991,-0.8955981135368347,levantarse
8,0.5339807271957397,0.53895103931427,-0.3135301172733307,0.5448925495147705,0.5312406420707703,-0.2704660892486572,0.5510560870170593,0.5315418839454651,-0.2705051600933075,0.5562324523925781,0.5318876504898071,-0.2705042362213135,0.5244523882865906,0.5313540101051331,-0.27137237787246704,0.5178499221801758,0.5316810011863708,-0.2714656889438629,0.5114446878433228,0.5322644114494324,-0.2714320123195648,0.5655221939086914,0.5380395650863647,-0.05682890862226486,0.5035826563835144,0.5388149619102478,-0.06223892420530319,0.547709584236145,0.5504836440086365,-0.23666581511497498,0.5215978026390076,0.5510241985321045,-0.2386280596256256,0.6152529120445251,0.5963494777679443,0.02089395932853222,0.45795994997024536,0.5977498888969421,0.00633514067158103,0.6372293829917908,0.6647997498512268,-0.14701120555400848,0.4437333047389984,0.668171226978302,-0.1528162807226181,0.5750471353530884,0.7092307209968567,-0.4574355185031891,0.495554655790329,0.7093589305877686,-0.45033562183380127,0.5624814629554749,0.7276861071586609,-0.5435680150985718,0.5063836574554443,0.7291154861450195,-0.534317135810852,0.5481328368186951,0.7209810614585876,-0.5615670680999756,0.5254501104354858,0.7216386795043945,-0.5534840226173401,0.5510011911392212,0.7137753367424011,-0.47072869539260864,0.524550199508667,0.7151654362678528,-0.4625941514968872,0.581204354763031,0.7167225480079651,-0.002630121074616909,0.48260030150413513,0.7178394198417664,0.002869337098672986,0.6471155285835266,0.7364684343338013,-0.7077403664588928,0.4190113842487335,0.7363513112068176,-0.665137529373169,0.625221848487854,0.8622050881385803,-0.6955841779708862,0.44157519936561584,0.8641694188117981,-0.6290768384933472,0.6086945533752441,0.8819255232810974,-0.7055652141571045,0.4616807997226715,0.883345901966095,-0.635130763053894,0.6614110469818115,0.902804434299469,-0.9815701246261597,0.4180821478366852,0.9056269526481628,-0.8991022109985352,levantarse
9,0.5339833498001099,0.5390022993087769,-0.3112897574901581,0.5448936820030212,0.531265139579773,-0.2681412994861603,0.5510568022727966,0.5315688252449036,-0.2681792080402374,0.5562399625778198,0.531916618347168,-0.2681773006916046,0.5244483947753906,0.5313848853111267,-0.26912689208984375,0.517842173576355,0.5317184329032898,-0.2692206799983978,0.5114349722862244,0.5323019623756409,-0.2691878080368042,0.5655303597450256,0.5380430817604065,-0.054547082632780075,0.5035534501075745,0.5388954281806946,-0.06026313081383705,0.5477126240730286,0.5505107641220093,-0.234449103474617,0.5215933918952942,0.5510783195495605,-0.23651222884655,0.6152503490447998,0.5963469743728638,0.022704070433974266,0.4579157531261444,0.5977628231048584,0.007862747646868229,0.6370067000389099,0.6649407148361206,-0.14413142204284668,0.4437333941459656,0.6682033538818359,-0.15155743062496185,0.5747627019882202,0.7092601656913757,-0.45247551798820496,0.49571338295936584,0.7093404531478882,-0.44779396057128906,0.5619922280311584,0.7276982665061951,-0.5383562445640564,0.506531298160553,0.72911536693573,-0.5316867232322693,0.5477719902992249,0.7210080623626709,-0.5564180016517639,0.5256552696228027,0.7216340899467468,-0.550471842288971,0.5507546067237854,0.7137946486473083,-0.46576762199401855,0.5248720049858093,0.7151467800140381,-0.45982298254966736,0.5812148451805115,0.7167582511901855,-0.0026504856068640947,0.4825907349586487,0.7178866863250732,0.002892076503485441,0.6473514437675476,0.7364954352378845,-0.7076410055160522,0.41919127106666565,0.7361602187156677,-0.6651919484138489,0.6252338886260986,0.8622092604637146,-0.6956605315208435,0.44158118963241577,0.8641414642333984,-0.6294505596160889,0.6086947321891785,0.8818802237510681,-0.7057268023490906,0.46148645877838135,0.8833256959915161,-0.6356024146080017,0.6612100005149841,0.9027948379516602,-0.9814838171005249,0.4181828200817108,0.9056052565574646,-0.8994244337081909,levantarse
10,0.5340052843093872,0.5390231609344482,-0.3115602135658264,0.5449009537696838,0.5312713384628296,-0.26847872138023376,0.5510612726211548,0.5315754413604736,-0.26851561665534973,0.5562525391578674,0.5319229960441589,-0.2685125470161438,0.5244476795196533,0.5313979983329773,-0.2693551480770111,0.5178391933441162,0.5317367315292358,-0.26944881677627563,0.5114321112632751,0.5323227643966675,-0.2694152891635895,0.5655338168144226,0.5380412936210632,-0.05485885962843895,0.5035369992256165,0.5389421582221985,-0.060043543577194214,0.5477301478385925,0.5505159497261047,-0.23470091819763184,0.5215964317321777,0.5511072278022766,-0.23662537336349487,0.6152474880218506,0.5963450074195862,0.02268742397427559,0.4578956961631775,0.5977626442909241,0.008719437755644321,0.6368536949157715,0.6650345325469971,-0.14381231367588043,0.4437260329723358,0.6682105660438538,-0.1504809856414795,0.5745806694030762,0.7092980146408081,-0.45224639773368835,0.49576351046562195,0.7093369960784912,-0.4474064111709595,0.561678946018219,0.7277178764343262,-0.5380626916885376,0.5065564513206482,0.7291213274002075,-0.5313708186149597,0.5475729703903198,0.721034049987793,-0.556368887424469,0.525703489780426,0.7216355800628662,-0.5501534938812256,0.550626814365387,0.7138163447380066,-0.46562618017196655,0.5249789357185364,0.715143620967865,-0.459445595741272,0.5812197327613831,0.7167974710464478,-0.0026725917123258114,0.4825819432735443,0.7179121375083923,0.0029159209225326777,0.6474930047988892,0.7365410923957825,-0.7074567675590515,0.4193231165409088,0.7360111474990845,-0.6656683683395386,0.6252427101135254,0.8622137308120728,-0.6949015259742737,0.4415813088417053,0.8641269207000732,-0.6303687691688538,0.6086903810501099,0.8818580508232117,-0.7049601674079895,0.46127864718437195,0.8833134770393372,-0.6366146802902222,0.661025881767273,0.9027848839759827,-0.9810826778411865,0.4182826280593872,0.905566930770874,-0.9008545875549316,levantarse
